flat,hawker,hawker_dist,num_hawker_2km
586 WOODLANDS DR 16,Blks 20/21 Marsiling Lane,2.5654108803874194,0
53 KENT RD,Pek Kio Market & Food Centre,0.21166094275091796,8
278 BISHAN ST 24,Blk 320 Shunfu Road,0.9400712923320657,3
3 HOLLAND CL,Holland Village Market & Food Centre,0.38217622264743983,4
431D YISHUN AVE 1,Chong Pang Market & Food Centre,2.427875413448916,0
475B UPP SERANGOON CRES,Market Street Food Centre,2.4071848984976585,0
530 BT BATOK ST 51,Market Street Food Centre,2.033056156885617,0
22 JLN MEMBINA,Beo Crescent Market,0.4497767576283523,9
871 YISHUN ST 81,Chong Pang Market & Food Centre,2.2680277173703076,0
631 JURONG WEST ST 65,Blk 505 Jurong West Street 52,2.164085761127557,0
269A PUNGGOL FIELD,Market Street Food Centre,5.0785962210681594,0
118 LOR 1 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.5264433191303994,4
349 YISHUN AVE 11,Chong Pang Market & Food Centre,1.7696188655586682,2
405 BT BATOK WEST AVE 7,Market Street Food Centre,2.5995548371722315,0
301 CLEMENTI AVE 4,Blk 448 Clementi Ave 3,1.008953097836162,2
2 EAST COAST RD,Blk 50A Marine Terrace,1.0939142688084522,6
682 RACE COURSE RD,Pek Kio Market & Food Centre,0.6381454185879486,9
115 JURONG EAST ST 13,Market Street Food Centre,0.4877770963590639,3
602 YISHUN ST 61,Chong Pang Market & Food Centre,1.3251154577144726,2
419 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.31561716909592513,4
989B JURONG WEST ST 93,Taman Jurong Market & Food Centre,2.972779968668552,0
299A TAMPINES ST 22,Market Street Food Centre,1.1402808271843488,1
628 YISHUN ST 61,Chong Pang Market & Food Centre,1.7646818606376398,2
211A COMPASSVALE LANE,Market Street Food Centre,3.1848564271556308,0
272A PUNGGOL WALK,Market Street Food Centre,5.1345958525433035,0
303A ANCHORVALE LINK,Market Street Food Centre,3.1382248154549823,0
119 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.35478203763022814,3
705 WOODLANDS DR 40,Blks 20/21 Marsiling Lane,2.156106731187249,0
101 C'WEALTH CRES,Commonwealth Crescent Market,0.12872479148507113,4
270 TAMPINES ST 21,Market Street Food Centre,0.6192291689284979,1
305 UBI AVE 1,Blk 4A Eunos Crescent,1.0172038939204693,7
276 CHOA CHU KANG AVE 2,Market Street Food Centre,4.051115437101549,0
4 TECK WHYE AVE,Market Street Food Centre,4.56300429615682,0
9 TOH YI DR,Bukit Timah Market,0.31809746935676014,1
112 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.7840813264470656,5
804 KING GEORGE'S AVE,North Bridge Road Market & Food Centre,0.415031790966443,8
829 YISHUN ST 81,Chong Pang Market & Food Centre,1.9566023173153755,2
204C PUNGGOL FIELD,Market Street Food Centre,4.703139598810245,0
698A HOUGANG ST 61,Market Street Food Centre,1.7656815359165723,2
202 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.46984417691079233,3
2 REDHILL CL,Blk 115 Bukit Merah View,0.546329212091761,8
864 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,2.0060551401428652,0
59B GEYLANG BAHRU,North Bridge Road Market & Food Centre,1.8199748629056154,5
220 SERANGOON AVE 4,Serangoon Garden Market,0.7820586039440806,5
367 CORPORATION DR,Taman Jurong Market & Food Centre,0.43236346373090945,3
273 PASIR RIS ST 21,Market Street Food Centre,3.027056165451732,0
737 YISHUN ST 72,Chong Pang Market & Food Centre,0.5293500754586129,2
445 HOUGANG AVE 8,Market Street Food Centre,2.396146597270631,0
848 YISHUN ST 81,Chong Pang Market & Food Centre,1.8529691124896337,2
444 CHOA CHU KANG AVE 4,Blk 505 Jurong West Street 52,4.119940599521397,0
244 BT PANJANG RING RD,Bukit Timah Market,4.5924788388793925,0
337 HOUGANG AVE 7,Market Street Food Centre,1.7987450324385894,2
658 YISHUN AVE 4,Chong Pang Market & Food Centre,1.6281688714410987,2
315B YISHUN AVE 9,Chong Pang Market & Food Centre,1.57477116776072,2
870 WOODLANDS ST 81,Blks 20/21 Marsiling Lane,1.2814291829264866,4
205A PUNGGOL FIELD,Market Street Food Centre,4.711156201534523,0
2 HOLLAND AVE,Holland Village Market & Food Centre,0.21520039259004428,4
556 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.44492114695316115,1
20 LOR 7 TOA PAYOH,Blk 75 Toa Payoh Lorong 5,0.4807660115309539,3
607 HOUGANG AVE 4,Market Street Food Centre,1.233482225981186,2
175 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,1.0897570249700523,4
11 HOLLAND DR,Holland Village Market & Food Centre,0.2470251497924717,4
981D BUANGKOK CRES,Chomp Chomp Food Centre,2.2886167446449384,0
680 WOODLANDS AVE 6,Blks 20/21 Marsiling Lane,2.8108435876614806,0
346 WOODLANDS ST 32,Blks 20/21 Marsiling Lane,1.2883491523241326,4
115 BEDOK NTH RD,Blk 216 Bedok North Street 1,0.6278078540142271,8
276 YISHUN ST 22,Chong Pang Market & Food Centre,1.2582467464718576,2
668C JURONG WEST ST 64,Blk 505 Jurong West Street 52,1.9097358665296909,1
19 GHIM MOH RD,Blk 20 Ghim Moh Road,0.0587704363208957,5
482 SEGAR RD,Bukit Timah Market,5.4953947806012495,0
103 HOUGANG AVE 1,Market Street Food Centre,0.6377471818226647,2
22 EUNOS CRES,Blk 4A Eunos Crescent,0.5476798635517437,8
738 JURONG WEST ST 75,Blk 505 Jurong West Street 52,2.0280310545255955,0
34 CIRCUIT RD,Blks 79/79A Circuit Road,0.39148857362234285,6
221 PENDING RD,Bukit Timah Market,3.9652827240243176,0
179 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,0.9681339183232054,4
596C ANG MO KIO ST 52,Blk 724 Ang Mo Kio Ave 6,0.4043438325504003,2
164 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,1.1932622128594874,4
418 PASIR RIS DR 6,Market Street Food Centre,3.07714651712895,0
574 HOUGANG ST 51,Market Street Food Centre,2.0338409498265397,0
49 LOR 5 TOA PAYOH,Blk 75 Toa Payoh Lorong 5,0.15341058748371664,3
805 KING GEORGE'S AVE,North Bridge Road Market & Food Centre,0.42947987031016,8
432 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.6551919352784364,3
27 BALAM RD,Blks 79/79A Circuit Road,0.44922880352656647,6
675B JURONG WEST ST 64,Blk 505 Jurong West Street 52,1.7029068621776564,1
261 BISHAN ST 22,Blk 320 Shunfu Road,1.0418017074737067,3
309A ANCHORVALE RD,Market Street Food Centre,3.605503733125328,0
8 TG PAGAR PLAZA,Blk 6 Tanjong Pagar Plaza,0.07823918678112916,10
172C EDGEDALE PLAINS,Market Street Food Centre,4.978653494487564,0
302 BT BATOK ST 31,Market Street Food Centre,1.9094796004498698,1
427 YISHUN AVE 11,Chong Pang Market & Food Centre,2.426152647363042,0
180D RIVERVALE CRES,Market Street Food Centre,4.304806241972001,0
744 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,2.086894668361425,0
239 COMPASSVALE WALK,Market Street Food Centre,3.8099576773527177,0
899C WOODLANDS DR 50,Blks 20/21 Marsiling Lane,2.1624222517169813,0
419 CHOA CHU KANG AVE 4,Market Street Food Centre,4.267144293024381,0
115 HO CHING RD,Taman Jurong Market & Food Centre,0.35637258249291703,4
34 JLN BT HO SWEE,Beo Crescent Market,0.09157617049153559,9
331 JURONG EAST AVE 1,Market Street Food Centre,1.1564115899286955,2
353C ADMIRALTY DR,Chong Pang Market & Food Centre,2.205899360697596,0
670 HOUGANG AVE 8,Market Street Food Centre,1.5469340452852047,2
616 HOUGANG AVE 8,Market Street Food Centre,1.1176589571977111,4
312B ANCHORVALE LANE,Market Street Food Centre,3.6093749670315214,0
5 TELOK BLANGAH CRES,Blk 11 Telok Blangah Crescent,0.16330132855750012,7
632 JURONG WEST ST 65,Blk 505 Jurong West Street 52,2.1667243466128148,0
506 BISHAN ST 11,Blk 210 Toa Payoh Lorong 8,1.176480586899349,5
286 BT BATOK EAST AVE 3,Bukit Timah Market,2.1169011683681096,0
513 JELAPANG RD,Bukit Timah Market,5.437271601779708,0
236 CHOA CHU KANG CTRL,Market Street Food Centre,4.176083730793254,0
232 BT BATOK EAST AVE 5,Market Street Food Centre,2.007933624481372,0
142 BT BATOK ST 11,Market Street Food Centre,0.9085760280920052,1
323 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.4912139306087646,2
281 CHOA CHU KANG AVE 3,Market Street Food Centre,4.104330976842345,0
139 BT BATOK WEST AVE 6,Market Street Food Centre,1.094677659945371,1
711 PASIR RIS ST 72,Market Street Food Centre,4.038294392787875,0
109 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.7240821600476807,3
139 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.6069210677566846,5
406C FERNVALE RD,Chomp Chomp Food Centre,2.851593270337894,0
188 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,1.127966701480681,5
335A SMITH ST,Chinatown Market,0.03876876160610015,12
932 YISHUN CTRL 1,Chong Pang Market & Food Centre,1.1269777481157184,2
766 YISHUN AVE 3,Chong Pang Market & Food Centre,0.9737214520113016,2
116 EDGEFIELD PLAINS,Market Street Food Centre,4.6380435339415005,0
361 WOODLANDS AVE 5,Blks 20/21 Marsiling Lane,1.367958139769278,4
167D PUNGGOL EAST,Market Street Food Centre,5.0401207641303625,0
340 CHOA CHU KANG LOOP,Market Street Food Centre,4.529952162679692,0
22 TELOK BLANGAH CRES,Blk 11 Telok Blangah Crescent,0.1588337071879095,6
546 CHOA CHU KANG ST 52,Market Street Food Centre,5.506111737628857,0
139 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.2963474744674912,3
23 DOVER CRES,Blk 20 Ghim Moh Road,0.6410729314828217,5
917 JURONG WEST ST 91,Blk 505 Jurong West Street 52,3.557829246226508,0
222 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,0.9533982456778263,3
176A EDGEFIELD PLAINS,Market Street Food Centre,5.0503296248855465,0
183 PASIR RIS ST 11,Market Street Food Centre,2.768533665505027,0
319A ANCHORVALE DR,Market Street Food Centre,3.512626536473943,0
774 YISHUN AVE 3,Chong Pang Market & Food Centre,0.9641335789746069,2
9 JLN BATU,Kallang Estate Market,0.5206676866592613,3
321 TAH CHING RD,Taman Jurong Market & Food Centre,0.4179491320023926,4
207 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,1.2029774310722143,5
650 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.679206184721707,0
804 YISHUN RING RD,Chong Pang Market & Food Centre,1.5414710114222208,2
104 RIVERVALE WALK,Market Street Food Centre,3.083384985074918,0
547A SEGAR RD,Bukit Timah Market,5.400352195108789,0
204 SERANGOON CTRL,Serangoon Garden Market,1.3920784457596602,4
782 PASIR RIS ST 71,Market Street Food Centre,3.1171855985440113,0
15 UPP BOON KENG RD,North Bridge Road Market & Food Centre,1.3415079612930774,10
203 BEDOK NTH ST 1,Blk 208B New Upper Changi Road,0.18644306650973141,7
206C COMPASSVALE LANE,Market Street Food Centre,3.3210587021121,0
430A FERNVALE LINK,Chomp Chomp Food Centre,3.5375329724399185,0
140 RIVERVALE ST,Market Street Food Centre,3.88129305714621,0
534 JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.16689112026317246,3
133 LOR AH SOO,Market Street Food Centre,0.936309094351827,2
147 SIMEI ST 2,Market Street Food Centre,1.2513664940006899,1
419 BEDOK NTH ST 1,Blk 208B New Upper Changi Road,0.36433691249561206,7
832 YISHUN ST 81,Chong Pang Market & Food Centre,1.9793777181622791,1
789 CHOA CHU KANG NTH 6,Market Street Food Centre,5.920854103942685,0
405 PASIR RIS DR 6,Market Street Food Centre,3.3268179308873984,0
913 HOUGANG ST 91,Market Street Food Centre,2.109469234575169,0
573 PASIR RIS ST 53,Market Street Food Centre,3.110728034450125,0
690 JURONG WEST CTRL 1,Blk 505 Jurong West Street 52,1.5956984206656573,3
507 PASIR RIS ST 52,Market Street Food Centre,3.410206840549399,0
666 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.3286457393210047,0
28 JLN BAHAGIA,Blk 75 Toa Payoh Lorong 5,1.301200984771997,4
355A SEMBAWANG WAY,Chong Pang Market & Food Centre,2.2079291992306924,0
360 YISHUN RING RD,Chong Pang Market & Food Centre,1.9666013888620661,2
803 TAMPINES AVE 4,Market Street Food Centre,0.770675283303731,2
779 WOODLANDS CRES,Blks 20/21 Marsiling Lane,2.599582302979609,0
652 HOUGANG AVE 8,Market Street Food Centre,1.5534213496327898,4
161 BT MERAH CTRL,Blk 115 Bukit Merah View,0.6952398981055584,8
243 TAMPINES ST 21,Market Street Food Centre,0.9716396222632235,1
134 GEYLANG EAST AVE 1,Blk 117 Aljunied Ave 2,0.5361366354214693,9
426 CHOA CHU KANG AVE 4,Market Street Food Centre,4.09627834665102,0
536 PASIR RIS DR 1,Market Street Food Centre,2.8084760495456798,0
912 HOUGANG ST 91,Market Street Food Centre,2.1567123767012046,0
665B JURONG WEST ST 64,Blk 505 Jurong West Street 52,2.040068811211033,0
135 YISHUN ST 11,Chong Pang Market & Food Centre,0.39669094572992053,2
402 BEDOK NTH AVE 3,Blk 216 Bedok North Street 1,0.39068296515083006,7
523 JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.40844536079456956,3
416 TAMPINES ST 41,Market Street Food Centre,1.5110328001069984,1
212 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.6620718455595043,4
891A WOODLANDS DR 50,Blks 20/21 Marsiling Lane,1.6932748565801403,4
874 TAMPINES ST 84,Market Street Food Centre,1.6577879037122696,1
7 BOON KENG RD,Berseh Food Centre,1.180372293803643,8
431 HOUGANG AVE 6,Market Street Food Centre,1.9894656254627097,2
426 HOUGANG AVE 6,Market Street Food Centre,1.7740855504347914,2
579 WOODLANDS DR 16,Blks 20/21 Marsiling Lane,2.514229004275549,0
32 BEDOK STH AVE 2,Blk 16 Bedok South Road,0.3417073075103074,9
164 JLN TECK WHYE,Market Street Food Centre,4.644291814653185,0
35 MARINE CRES,Blk 50A Marine Terrace,0.444658028016847,2
562 ANG MO KIO AVE 3,Blk 409 Ang Mo Kio Ave 10,0.9147135159037335,4
479 SEGAR RD,Bukit Timah Market,5.54617079297104,0
232A SERANGOON AVE 2,Serangoon Garden Market,1.0047472822987242,3
133 EDGEDALE PLAINS,Market Street Food Centre,4.6242092180844265,0
78 BEDOK NTH RD,Blk 58 New Upper Changi Road,0.3492970145231338,8
14 REDHILL CL,Blk 115 Bukit Merah View,0.541883175282237,8
220 PETIR RD,Bukit Timah Market,3.877734929378434,0
248 YISHUN AVE 9,Chong Pang Market & Food Centre,1.618648690870902,2
408 WOODLANDS ST 41,Blks 20/21 Marsiling Lane,1.6871197837664949,4
41 JLN BAHAGIA,Blk 75 Toa Payoh Lorong 5,1.0693141126212269,4
984B BUANGKOK LINK,Chomp Chomp Food Centre,2.519416092870441,0
864 TAMPINES ST 83,Market Street Food Centre,1.4225933819492935,1
487 ADMIRALTY LINK,Chong Pang Market & Food Centre,2.9350532322223155,0
160 BT BATOK ST 11,Market Street Food Centre,0.7545214348587672,1
232 BISHAN ST 22,Blk 320 Shunfu Road,1.185416424356081,3
618A PUNGGOL DR,Market Street Food Centre,5.498182632335152,0
22 MARSILING DR,Blks 20/21 Marsiling Lane,0.33762078206482604,4
211C COMPASSVALE LANE,Market Street Food Centre,3.2346655907237274,0
273B BISHAN ST 24,Blk 320 Shunfu Road,0.8458592954360675,3
138 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.3547743300563535,3
509 PASIR RIS ST 52,Market Street Food Centre,3.3183747556046956,0
5 CHANGI VILLAGE RD,Blks 2 & 3 Changi Village Road,0.16494400371982107,2
3A GEYLANG SERAI,Geylang Serai Market,0.13480573189263936,10
612B PUNGGOL DR,Market Street Food Centre,5.633813061945727,0
892A WOODLANDS DR 50,Blks 20/21 Marsiling Lane,1.6176052846544273,4
226 SIMEI ST 4,Market Street Food Centre,1.4286657307835502,1
308 ANG MO KIO AVE 1,Blk 724 Ang Mo Kio Ave 6,0.7975103089395738,4
361 BT BATOK ST 31,Market Street Food Centre,2.397438062160766,0
242 BISHAN ST 22,Blk 409 Ang Mo Kio Ave 10,1.179370987590737,3
45 LOR 5 TOA PAYOH,Blk 75 Toa Payoh Lorong 5,0.08549318632112204,3
287 BT BATOK EAST AVE 3,Bukit Timah Market,2.1243025228310013,0
821 TAMPINES ST 81,Market Street Food Centre,1.143880454455656,2
310A ANCHORVALE RD,Market Street Food Centre,3.5190661324216657,0
627 PASIR RIS DR 3,Market Street Food Centre,3.768413953015488,0
701 WOODLANDS DR 40,Blks 20/21 Marsiling Lane,2.1110905046386934,0
769 CHOA CHU KANG ST 54,Market Street Food Centre,5.780380182307889,0
301D PUNGGOL PL,Market Street Food Centre,5.4582401977982595,0
438 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.4923234387253959,4
95 HAVELOCK RD,Tiong Bahru Market,0.37863362003012213,13
121 BISHAN ST 12,Blk 210 Toa Payoh Lorong 8,0.8891268505280673,5
58 DAKOTA CRES,Blk 51 Old Airport Road,0.41670411814486225,7
16 TOH YI DR,Bukit Timah Market,0.3882798585741532,1
930 HOUGANG ST 91,Market Street Food Centre,1.8885068280992188,2
497C TAMPINES ST 45,Market Street Food Centre,2.086322780145091,0
12A MARSILING LANE,Blks 20/21 Marsiling Lane,0.2830680706481323,4
871 WOODLANDS ST 81,Blks 20/21 Marsiling Lane,1.3334986390609596,4
17 HOLLAND DR,Blk 20 Ghim Moh Road,0.6939707008531281,3
315 SERANGOON AVE 2,Serangoon Garden Market,1.1335960542118078,4
329 JURONG EAST AVE 1,Market Street Food Centre,1.1455141458793028,4
49 WHAMPOA STH,Blk 75 Toa Payoh Lorong 5,1.9578607519912876,1
307D ANCHORVALE RD,Market Street Food Centre,3.450445263827123,0
344 CLEMENTI AVE 5,Blk 353 Clementi Ave 2,0.46119260614560104,3
886C WOODLANDS DR 50,Blks 20/21 Marsiling Lane,2.0006733250547346,0
316C ANCHORVALE LINK,Market Street Food Centre,3.775416250130937,0
708 CHOA CHU KANG ST 53,Market Street Food Centre,5.416341410458049,0
616 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,1.0402066841474162,2
550B SEGAR RD,Bukit Timah Market,5.609748431189605,0
248 BISHAN ST 22,Blk 724 Ang Mo Kio Ave 6,1.2481796692734808,3
646 PUNGGOL CTRL,Market Street Food Centre,5.439159213903669,0
246 SERANGOON AVE 3,Serangoon Garden Market,1.2841480910547816,5
124 POTONG PASIR AVE 1,Blk 210 Toa Payoh Lorong 8,1.2945915646833746,3
450 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.6320360219205449,4
554 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,1.143095042580339,4
215 YISHUN ST 21,Chong Pang Market & Food Centre,0.805822624719803,2
1G CANTONMENT RD,Blk 6 Tanjong Pagar Plaza,0.24223922760260594,10
727 YISHUN ST 71,Chong Pang Market & Food Centre,0.666414052499674,2
103 CLEMENTI ST 14,Blk 353 Clementi Ave 2,0.9282535584470911,2
852 HOUGANG CTRL,Market Street Food Centre,1.451889933025787,2
410 BT BATOK WEST AVE 4,Market Street Food Centre,2.4482586284486656,0
337A TAH CHING RD,Taman Jurong Market & Food Centre,0.3581551478050735,4
858 YISHUN AVE 4,Chong Pang Market & Food Centre,1.899915318648951,2
195 PASIR RIS ST 12,Market Street Food Centre,2.8553931991817647,0
118 BEDOK NTH ST 2,Blk 216 Bedok North Street 1,0.598653148504712,8
108 BISHAN ST 12,Blk 93 Toa Payoh Lorong 4,0.9464410846632868,5
478 PASIR RIS DR 4,Market Street Food Centre,3.5543978173866635,0
26 TELOK BLANGAH CRES,Blk 11 Telok Blangah Crescent,0.0785815973808306,7
741 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,2.0728300152556067,0
528 JURONG WEST ST 52,Blk 505 Jurong West Street 52,0.2212662283395421,3
450 TAMPINES ST 42,Market Street Food Centre,1.5082164288762376,1
224 BT BATOK ST 21,Market Street Food Centre,1.7025103280251714,1
14B LOR 7 TOA PAYOH,Blk 75 Toa Payoh Lorong 5,0.6033228886294335,3
138 POTONG PASIR AVE 3,Blk 210 Toa Payoh Lorong 8,1.3889779696390405,3
423 JURONG WEST AVE 1,Blk 505 Jurong West Street 52,0.7892855264760036,4
28D DOVER CRES,Blk 20 Ghim Moh Road,0.8349235180063999,5
8A UPP BOON KENG RD,North Bridge Road Market & Food Centre,0.9777638003975873,6
388 TAMPINES ST 32,Market Street Food Centre,1.8542547039956965,1
231 SIMEI ST 4,Market Street Food Centre,1.391451135600663,1
276D JURONG WEST ST 25,Blk 505 Jurong West Street 52,1.617762003471895,1
510 SERANGOON NTH AVE 4,Chomp Chomp Food Centre,1.243927012268541,4
961 JURONG WEST ST 92,Blk 505 Jurong West Street 52,3.0775444899431132,0
519A TAMPINES CTRL 8,Market Street Food Centre,1.3540203999278133,1
298 PUNGGOL CTRL,Market Street Food Centre,5.280748966533655,0
221 YISHUN ST 21,Chong Pang Market & Food Centre,0.8831619084419814,2
313 JURONG EAST ST 32,Market Street Food Centre,0.6425783199479537,4
314C ANCHORVALE LINK,Market Street Food Centre,3.5938871446202127,0
325B SENGKANG EAST WAY,Market Street Food Centre,3.7737579476251146,0
609 CHOA CHU KANG ST 62,Blks 20/21 Marsiling Lane,6.059994330700717,0
28C DOVER CRES,Blk 20 Ghim Moh Road,0.8739279372433971,4
261 SERANGOON CTRL DR,Serangoon Garden Market,1.2019588763457032,4
120B RIVERVALE DR,Market Street Food Centre,3.588744718911609,0
316A ANCHORVALE LINK,Market Street Food Centre,3.7218046588930704,0
780B WOODLANDS CRES,Blks 20/21 Marsiling Lane,2.708827436080466,0
408B FERNVALE RD,Chomp Chomp Food Centre,2.936968605031654,0
210 PETIR RD,Bukit Timah Market,3.823838877768481,0
233 SERANGOON AVE 3,Serangoon Garden Market,0.9265131779397985,5
512 BT BATOK ST 52,Market Street Food Centre,2.0245043793858373,0
311 CANBERRA RD,Chong Pang Market & Food Centre,1.7185531812510761,2
419 FAJAR RD,Bukit Timah Market,4.955056690908841,0
477A UPP SERANGOON VIEW,Market Street Food Centre,2.903068756765883,0
58 JLN MA'MOR,Blk 75 Toa Payoh Lorong 5,0.9629820044384206,4
103 GANGSA RD,Bukit Timah Market,4.400140086923992,0
634 BEDOK RESERVOIR RD,Blk 4A Eunos Crescent,1.0881233347030164,3
220 HOUGANG ST 21,Market Street Food Centre,0.2948638754118342,2
724 TAMPINES ST 71,Market Street Food Centre,1.6263442497918257,1
421 BT BATOK WEST AVE 2,Market Street Food Centre,2.2445597986242136,0
453 TAMPINES ST 42,Market Street Food Centre,1.6193013248366166,1
171 BEDOK STH RD,Blk 58 New Upper Changi Road,0.5941899882700166,7
119 MCNAIR RD,Pek Kio Market & Food Centre,0.8375503502535587,6
779 YISHUN AVE 2,Chong Pang Market & Food Centre,1.1689890162619188,2
377 CLEMENTI AVE 5,Blk 353 Clementi Ave 2,0.48103317570891574,3
432D YISHUN AVE 1,Chong Pang Market & Food Centre,2.3635743095457995,0
254 KIM KEAT AVE,Blk 75 Toa Payoh Lorong 5,0.7577385753601366,4
162 JLN TECK WHYE,Market Street Food Centre,4.68268028452221,0
34 JLN BAHAGIA,Blk 75 Toa Payoh Lorong 5,1.1285638417468982,4
517 SERANGOON NTH AVE 4,Chomp Chomp Food Centre,1.147143933985234,4
134 PASIR RIS ST 11,Market Street Food Centre,2.5097452774689986,0
86 LOR 2 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.380160907449525,3
