flat,supermarket_dist,num_supermarket_2km
463 ANG MO KIO AVE 10,0.5022001698150782,14
555 JURONG WEST ST 42,0.2482987332838694,7
711 YISHUN AVE 5,0.3407130937223194,14
9 LOR 7 TOA PAYOH,0.3072839927252158,17
266B COMPASSVALE BOW,0.08028109454647377,14
37 CIRCUIT RD,0.1323888932856989,24
300 CANBERRA RD,0.4614397472060081,15
529 BEDOK NTH ST 3,0.2367820759285562,18
8 TOH YI DR,0.4632857621454972,8
349 TAMPINES ST 33,0.36221715500486185,11
224 CHOA CHU KANG CTRL,0.3509105591745685,13
155 SIMEI RD,0.6155874670825653,17
467 NTH BRIDGE RD,0.3631714136690005,26
443C FAJAR RD,0.36369060049449964,12
984C BUANGKOK LINK,0.2874527827255187,20
141 SIMEI ST 2,0.41536619628709764,17
547C SEGAR RD,0.09515324184485092,10
501B WELLINGTON CIRCLE,0.26481261284255947,13
445A FERNVALE RD,0.212065173102585,10
580 PASIR RIS ST 53,0.392288127408347,9
38 BEDOK STH RD,0.474415406258424,20
48A DORSET RD,0.20689839717966862,26
43A SIMS DR,0.47199175827182255,28
910 HOUGANG ST 91,0.4476148597034451,18
730 YISHUN ST 71,0.27977303278659393,16
214 PASIR RIS ST 21,0.32310461358614156,11
131 CLARENCE LANE,0.4692254741867256,20
481 SEGAR RD,0.32417922520057046,8
38 UPP BOON KENG RD,0.5371265607082334,30
244 PASIR RIS ST 21,0.5113480752405289,10
664 WOODLANDS RING RD,0.2944344221537046,14
312 SERANGOON AVE 2,0.5686757179160646,15
755 YISHUN ST 72,0.1956678849401482,16
49 CIRCUIT RD,0.37973762532800265,26
173 YISHUN AVE 7,0.639816978044945,15
423 TAMPINES ST 41,0.22281733726481098,18
201 CLEMENTI AVE 6,0.5270574806668664,12
56 CASSIA CRES,0.3145864245750552,24
404 PANDAN GDNS,0.7421968715757982,15
123 YISHUN ST 11,0.5481036933633987,16
51 CIRCUIT RD,0.3413615510347481,28
450B SENGKANG WEST WAY,0.23158821811572683,8
189 PASIR RIS ST 12,0.3799182569408392,12
980D BUANGKOK CRES,0.18579876746802024,19
625 CHOA CHU KANG ST 62,0.15807496808896507,6
106C PUNGGOL FIELD,0.17399690752543082,15
191 PUNGGOL CTRL,0.14248932740345213,15
220 BT BATOK EAST AVE 3,0.26117922093977985,15
501 HOUGANG AVE 8,0.1405095118350141,18
115 BT MERAH CTRL,0.23869832481585887,17
492B TAMPINES AVE 9,0.3005075682000611,17
826 TAMPINES ST 81,0.06545178741613092,14
20 MARINE TER,0.2117776768953156,10
270 YISHUN ST 22,0.30146267421521983,15
689A CHOA CHU KANG DR,0.7554666805716295,6
163 YUNG PING RD,0.20718347754186014,14
617 BT PANJANG RING RD,0.2966138602101275,12
206 JURONG EAST ST 21,0.4121651350472427,18
626 YISHUN ST 61,0.07395333709707502,14
317B ANCHORVALE RD,0.33956782192130447,16
158 BEDOK STH AVE 3,0.73142049810395,12
697 HOUGANG ST 61,0.27542561739258004,19
187B RIVERVALE DR,0.2497613237483768,20
167B SIMEI LANE,0.7352568957594252,13
406 YISHUN AVE 6,0.2626180416412462,14
266 TAMPINES ST 21,0.3496163428252948,16
96A HENDERSON RD,0.37787104510796393,19
301C PUNGGOL CTRL,0.09206312604246157,16
122 MARSILING RISE,0.9367263929887959,8
285C TOH GUAN RD,0.33474143721687283,19
122 SIMEI ST 1,0.23445348272573038,18
501 JURONG WEST ST 51,0.13593706547260942,10
713 ANG MO KIO AVE 6,0.0634480764531059,12
658A JURONG WEST ST 65,0.5503760031201743,8
55 CHAI CHEE DR,0.6390784851353171,21
843 JURONG WEST ST 81,0.3850324399981045,8
746 YISHUN ST 72,0.17969445633857462,18
656B JURONG WEST ST 61,0.4209684603979309,8
168A SIMEI LANE,0.6594639496166056,14
719 PASIR RIS ST 72,0.278018173738601,5
4 JOO CHIAT RD,0.024386238990461148,24
415 SEMBAWANG DR,0.15159200883665971,13
629 ANG MO KIO AVE 4,0.6637664782844022,10
461 TAMPINES ST 44,0.2286033970254855,18
450 PASIR RIS DR 6,0.24519910474885254,11
451 YISHUN RING RD,0.3472027397256192,15
174 ANG MO KIO AVE 4,0.23828787282223454,9
114 BT BATOK WEST AVE 6,0.30513031531927387,21
26 TOA PAYOH EAST,0.11233640724640881,17
122A SENGKANG EAST WAY,0.46495330142007085,13
542 BT BATOK ST 52,0.4519270781716343,16
323A SENGKANG EAST WAY,0.4129887037115663,16
2 EVERTON PK,0.4291969070931606,22
120C RIVERVALE DR,0.2260082849009434,14
184B RIVERVALE CRES,0.30512357248827837,18
756 YISHUN ST 72,0.12942235785428002,17
103 AH HOOD RD,0.22275259023776983,18
231 CHOA CHU KANG CTRL,0.3498426522241581,13
643 ANG MO KIO AVE 5,0.38836801800767373,11
824 TAMPINES ST 81,0.1493109980718478,14
688C WOODLANDS DR 75,0.13424621850518814,18
464 UPP SERANGOON RD,0.7271369902631662,13
21 TEBAN GDNS RD,0.19593768614406468,16
331 TAH CHING RD,0.4866162137773037,15
182 BISHAN ST 13,0.35836282673144315,11
671 HOUGANG AVE 8,0.22393975152666445,18
612 HOUGANG AVE 8,0.4505608987341667,19
273 CHOA CHU KANG AVE 2,0.23034078642649625,11
73 C'WEALTH DR,0.26889352900262486,17
532 ANG MO KIO AVE 10,0.1477996155931227,13
204A COMPASSVALE DR,0.26073915681769555,18
185 JELEBU RD,0.2480448184155285,12
32 HOLLAND CL,0.48126028217970923,15
113 WOODLANDS ST 13,0.7223038403578254,9
9B BOON TIONG RD,0.16231926158815094,25
286 YISHUN AVE 6,0.45202102753734485,14
142 JLN BT MERAH,0.6797051959746239,21
670B EDGEFIELD PLAINS,0.14823262141303417,13
355 KANG CHING RD,0.4143809200922718,13
108 WOODLANDS ST 13,0.6500672800789078,8
411 CHOA CHU KANG AVE 3,0.05582458342835477,10
140 LOR AH SOO,0.4829516651241504,12
363 WOODLANDS AVE 5,0.16587825686474636,11
808 WOODLANDS ST 81,0.44933955549198684,15
816 WOODLANDS ST 82,0.14458423477789983,14
423 BEDOK NTH AVE 1,0.41914104574282374,20
307 CHOA CHU KANG AVE 4,0.25056792526615074,11
379 CLEMENTI AVE 5,0.1420781867573274,13
302A ANCHORVALE LINK,0.2481116657139276,18
509 HOUGANG AVE 10,0.23650453983593028,19
109 LENGKONG TIGA,0.10399842597362749,18
920 HOUGANG ST 91,0.39989521441515596,18
169 BT BATOK WEST AVE 8,0.2215347808291667,21
658 CHOA CHU KANG CRES,0.4859357280566907,7
103A DEPOT RD,0.34127757585026286,16
302D ANCHORVALE LINK,0.42559833511905715,18
65 C'WEALTH DR,0.29695485585577513,17
208 TOA PAYOH NTH,0.7972955531637818,14
886 TAMPINES ST 83,0.33590560807790665,12
706 YISHUN AVE 5,0.19433949407821968,14
412 BEDOK NTH AVE 2,0.3131642793141544,22
810 TAMPINES AVE 4,0.35990615397724524,20
405 JURONG WEST ST 42,0.3688714160385878,6
504 HOUGANG AVE 8,0.18468601171696514,19
443 CHOA CHU KANG AVE 4,0.38954249322516005,10
668 WOODLANDS RING RD,0.34496964438894906,14
897A WOODLANDS DR 50,0.16466038256084206,14
634 WOODLANDS RING RD,0.4501788741505978,14
31 BEDOK STH AVE 2,0.40248331949813726,20
220 ANG MO KIO AVE 1,0.16319101929147484,14
490A TAMPINES ST 45,0.4468080241806674,17
51 SIMS DR,0.3919318005208965,26
438A SENGKANG WEST AVE,0.21788118581940946,12
293 CHOA CHU KANG AVE 3,0.14750882352715752,11
148 BT BATOK WEST AVE 6,0.12477348280899447,21
404 SERANGOON AVE 1,0.37895321614028005,13
153 LOR 2 TOA PAYOH,0.16179406032677537,19
32 JLN BT HO SWEE,0.15418505608367616,24
20 BALAM RD,0.20019171444871783,19
144 BISHAN ST 12,0.49016261876450845,11
525 SERANGOON NTH AVE 4,0.22495335479592035,15
705 TAMPINES ST 71,0.37988604985808083,14
326 SERANGOON AVE 3,0.30152760794410893,11
455 PASIR RIS DR 6,0.3084623139927481,11
261 YISHUN ST 22,0.14256705378013984,15
332 HOUGANG AVE 5,0.3838651390072305,14
851 JURONG WEST ST 81,0.5395452650031393,8
672C EDGEFIELD PLAINS,0.21543586853970093,13
406 PANDAN GDNS,0.7556807957102603,14
403 TAMPINES ST 41,0.20639459282821054,17
112 BEDOK RESERVOIR RD,0.48307852600120554,14
205 BOON LAY DR,0.39814892269268615,11
245 JURONG EAST ST 24,0.6160405634920597,17
12 HOLLAND AVE,0.11304743960368471,13
60 C'WEALTH DR,0.417281625577108,17
221 TAMPINES ST 24,0.2021320391923672,17
767 PASIR RIS ST 71,0.45740343864865496,5
709 TAMPINES ST 71,0.44853688564057526,14
524A PASIR RIS ST 51,0.17770106963139784,13
650 PASIR RIS DR 10,0.237538386764945,6
470 PASIR RIS DR 6,0.4116193720413294,9
160A PUNGGOL CTRL,0.32860508474365097,11
9 EUNOS CRES,0.08508992382181359,22
223 ANG MO KIO AVE 1,0.22629845330357784,13
141 BISHAN ST 12,0.5102949614441895,11
603 JURONG WEST ST 62,0.4743962243902309,8
118A JLN MEMBINA,0.13436076742679692,17
123C RIVERVALE DR,0.10332132680424164,16
134 BEDOK RESERVOIR RD,0.18671818377209184,13
327 CLEMENTI AVE 5,0.20458874451019354,14
215A JURONG EAST ST 21,0.33613304969639624,19
684A JURONG WEST ST 64,0.5323216264694777,10
258D COMPASSVALE RD,0.18935078431341262,20
146 SIMEI ST 2,0.38508914774134,17
417 ANG MO KIO AVE 10,0.2525873686173672,14
493E TAMPINES ST 43,0.28082139135213285,17
458 JURONG WEST ST 41,0.15640231736955257,9
105 TAMPINES ST 11,0.11322562839117714,17
299A COMPASSVALE ST,0.4617317592370412,19
280 CHOA CHU KANG AVE 3,0.18503914464076138,12
106 BT BATOK CTRL,0.27942586858632296,21
124 BT MERAH LANE 1,0.40541682036468324,13
440B CLEMENTI AVE 3,0.13108085080848247,13
587 WOODLANDS DR 16,0.291802953088254,10
218 SERANGOON AVE 4,0.45162903360177536,13
797 YISHUN RING RD,0.21188227943497537,16
309 YISHUN RING RD,0.1680492738432317,17
723 BEDOK RESERVOIR RD,0.4902816896625072,18
532 HOUGANG AVE 6,0.4970187370104288,16
62 MARINE DR,0.25319589663663994,12
1 CHANGI VILLAGE RD,3.3574318157457324,0
276C JURONG WEST ST 25,0.5052234195995693,8
186 BOON LAY AVE,0.17602569685621522,11
128A PUNGGOL FIELD WALK,0.09356618978071145,12
866 JURONG WEST ST 81,0.906574413066491,8
271B SENGKANG CTRL,0.18652901739126118,15
16 UPP BOON KENG RD,0.15531366674136957,30
642 JURONG WEST ST 61,0.212628422693244,9
305 HOUGANG AVE 5,0.11020884271069686,15
363 YISHUN RING RD,0.3382220408375279,17
386 BT BATOK WEST AVE 5,0.09822647327982806,14
330 CLEMENTI AVE 2,0.2920091277493406,14
207 TAMPINES ST 21,0.247057703790699,13
6 LOR LEW LIAN,0.3595428037749851,13
340 HOUGANG AVE 7,0.44174425591725014,15
873 YISHUN ST 81,0.26172779728889534,13
569 HOUGANG ST 51,0.20267350856969937,18
156 SIMEI RD,0.6869734748933117,16
228 SERANGOON AVE 4,0.26534213378781385,11
825 TAMPINES ST 81,0.15730428180207856,14
837 WOODLANDS ST 82,0.2000760085817149,14
752 JURONG WEST ST 74,0.4446085763190282,10
191B RIVERVALE DR,0.2439281247341675,20
806 YISHUN RING RD,0.20870559311779957,13
238 SERANGOON AVE 2,0.218567266090816,10
534 JELAPANG RD,0.23803276283376393,11
119 LOR 1 TOA PAYOH,0.7242230976938938,13
503 JURONG WEST AVE 1,0.26387684928089666,10
5 HOLLAND CL,0.3032492484381863,12
620 YISHUN RING RD,0.22964395529641632,16
610 ELIAS RD,0.36044938448422925,7
423 HOUGANG AVE 6,0.17993842010462702,16
133 RIVERVALE ST,0.39246312585414816,16
526 WOODLANDS DR 14,0.27530342309991834,12
504C YISHUN ST 51,0.5049981014088307,13
163 BT BATOK ST 11,0.047426248853932755,20
491B TAMPINES AVE 9,0.24540022048578095,17
502 PASIR RIS ST 52,0.5066280294008805,9
194 KIM KEAT AVE,0.15760037083396683,18
526D PASIR RIS ST 51,0.13370350261179031,16
228 CHOA CHU KANG CTRL,0.4536236083663217,13
204B PUNGGOL FIELD,0.4553275142011132,18
43 LOR 5 TOA PAYOH,0.36789944058310553,17
672D EDGEFIELD PLAINS,0.24424167913272551,14
254 HOUGANG AVE 3,0.38725034538896663,12
534 ANG MO KIO AVE 10,0.15974844080791803,13
290A COMPASSVALE CRES,0.15598790538072374,18
445 ANG MO KIO AVE 10,0.34260656036959714,14
665 HOUGANG AVE 4,0.18408078708636347,18
225A COMPASSVALE WALK,0.4355595283995367,17
632C PUNGGOL DR,0.27091522585104727,14
671 WOODLANDS DR 71,0.2982925940859403,14
17 BEACH RD,0.20465475706897446,23
83 MACPHERSON LANE,0.3315106475127537,15
519 JELAPANG RD,0.27067257147799295,11
706 CHOA CHU KANG ST 53,0.4594520523555789,11
224 LOR 8 TOA PAYOH,0.20153456414467244,15
512 WOODLANDS DR 14,0.22485868390822328,12
507 WOODLANDS DR 14,0.09459633713317189,11
557 PASIR RIS ST 51,0.5525029891770382,16
619 BT PANJANG RING RD,0.2556767311134591,12
423 YISHUN AVE 11,0.25093422661285975,15
303 SERANGOON AVE 2,0.42784303486834074,11
610 ANG MO KIO AVE 4,0.5799765203727407,10
612 SENJA RD,0.1495710974113165,13
3 DOVER RD,0.12689886533532727,17
724 WOODLANDS AVE 6,0.15932284744409167,15
407 ANG MO KIO AVE 10,0.46011716106327216,16
681B WOODLANDS DR 62,0.23747386400805462,15
854 YISHUN RING RD,0.23220986320944154,14
174 BT BATOK WEST AVE 8,0.2579558803467486,21
187 BISHAN ST 13,0.1805460709102142,13
302C ANCHORVALE LINK,0.3773818829877276,17
218 JURONG EAST ST 21,0.4157930678966855,18
209 PETIR RD,0.5325751477744523,9
360 WOODLANDS AVE 5,0.29508196044770785,10
471A FERNVALE ST,0.2219772597872051,10
139 TAMPINES ST 11,0.14021578997864476,19
121 KIM TIAN PL,0.2502382543503277,23
547 CHOA CHU KANG ST 52,0.1326730762905793,8
767 WOODLANDS CIRCLE,0.08064051110429285,15
223 BT BATOK EAST AVE 3,0.40738689910572534,15
127 PASIR RIS ST 11,0.5178632990665782,15
13 TOH YI DR,0.466068696453368,10
549 SERANGOON NTH AVE 3,0.11712826600001995,15
207 PETIR RD,0.5044089202700571,9
167D SIMEI LANE,0.6852012558356272,13
160 BEDOK STH AVE 3,0.6837438564082869,12
457 CLEMENTI AVE 3,0.2113357522094284,14
409 SEMBAWANG DR,0.07513986286035296,13
296 PUNGGOL CTRL,0.25489039612182524,16
322 TAMPINES ST 33,0.46890541845122663,16
168C SIMEI LANE,0.6112502173765082,15
896C WOODLANDS DR 50,0.22342086955794035,14
185 BT BATOK WEST AVE 6,0.14712475295952185,19
950 JURONG WEST ST 91,0.1904280181441077,8
234 PASIR RIS DR 4,0.27720205213943333,9
56 CHAI CHEE DR,0.5104479666076773,21
133 BISHAN ST 12,0.3718511175294663,12
332 SEMBAWANG CL,0.3158677462860216,15
18 EUNOS CRES,0.29594109440337846,18
332 CLEMENTI AVE 2,0.3352309164262395,14
208 YISHUN ST 21,0.25184711799159243,18
565 HOUGANG ST 51,0.14140023506745164,19
290 CHOA CHU KANG AVE 3,0.18737110203256407,9
684B WOODLANDS DR 73,0.2365559702358174,18
709 BEDOK RESERVOIR RD,0.2290294500708949,18
575 ANG MO KIO AVE 10,0.2590952684591417,14
250B COMPASSVALE ST,0.5066628849663845,19
118B JLN MEMBINA,0.10321337445786177,18
659B JURONG WEST ST 65,0.45914415611991216,8
684A CHOA CHU KANG CRES,0.7395073561799921,6
259B PUNGGOL FIELD,0.24481552274287155,17
24 SIN MING RD,0.37912136664760465,11
59 CHAI CHEE RD,0.4591248641741584,20
328 TAMPINES ST 32,0.25980479155845904,15
663A PUNGGOL DR,0.14419498893364724,10
162 BISHAN ST 13,0.7111607926279327,15
389 YISHUN AVE 6,0.5235325832916443,14
825 YISHUN ST 81,0.3032464370490303,12
331 CLEMENTI AVE 2,0.32979706118043145,14
317 TAMPINES ST 33,0.4817317543322162,15
253A ANG MO KIO ST 21,0.3807505340777457,10
811 HOUGANG CTRL,0.0655044480286121,17
662A JURONG WEST ST 64,0.3959820421181183,9
650C JURONG WEST ST 61,0.37204667295386046,9
889A TAMPINES ST 81,0.3007071080456956,14
420 HOUGANG AVE 10,0.37653088993546685,15
197B BOON LAY DR,0.3099004844674506,12
275D COMPASSVALE LINK,0.06389503005456072,17
220 JURONG EAST ST 21,0.4963809586140193,18
342 UBI AVE 1,0.38943849175148376,20
283 BT BATOK EAST AVE 3,0.06064369674996631,16
131 YISHUN ST 11,0.42996987665051345,18
445 SIN MING AVE,0.41390603150348515,9
363 HOUGANG AVE 5,0.31635980755001136,17
411 SEMBAWANG DR,0.05866926749918845,13
93 PAYA LEBAR WAY,0.18213403625783497,27
135 TECK WHYE LANE,0.05794615761379711,15
125 ALJUNIED RD,0.5884960626012884,27
132 ANG MO KIO AVE 3,0.22861482580857947,12
470A UPP SERANGOON CRES,0.267845744020284,13
311B CLEMENTI AVE 4,0.42739686278683536,13
114 CLEMENTI ST 13,0.20219075829886488,12
620 JURONG WEST ST 65,0.25014664156345656,9
684C WOODLANDS DR 62,0.3299811678446436,18
158 MEI LING ST,0.20542481641177157,13
139 POTONG PASIR AVE 3,0.13168027090639195,16
419 TAMPINES ST 41,0.22569983117453246,18
929 JURONG WEST ST 92,0.25589829398908026,10
205C COMPASSVALE LANE,0.3906946130645187,16
258B COMPASSVALE RD,0.263167761302442,19
733 WOODLANDS CIRCLE,0.2391543045244647,15
633B SENJA RD,0.18817390037411455,16
36 CHAI CHEE AVE,0.13481510036803715,21
129 ANG MO KIO AVE 3,0.15416356556807664,12
539 JURONG WEST AVE 1,0.1803791022789649,10
504 CHOA CHU KANG ST 51,0.34791166642634774,9
602 SENJA RD,0.2550129053008075,12
43 TEBAN GDNS RD,0.09835873665976214,15
128 YISHUN ST 11,0.4579967442478477,16
181 YUNG SHENG RD,0.1838588883951737,15
469C SENGKANG WEST WAY,0.5031277553516632,8
842 SIMS AVE,0.39946161317569795,22
414 EUNOS RD 5,0.1525118209887682,23
512 JELAPANG RD,0.17798390233782993,11
629 BEDOK RESERVOIR RD,0.16658975149930533,16
612D PUNGGOL DR,0.11667355760836766,16
126 GEYLANG EAST AVE 1,0.27141877132033077,27
853 JURONG WEST ST 81,0.6180917620979625,8
119D RIVERVALE DR,0.18177915917783244,14
540 CHOA CHU KANG ST 52,0.11883547292952581,9
335A ANCHORVALE CRES,0.1679002963366672,15
28B DOVER CRES,0.07762714148671805,19
122 ANG MO KIO AVE 3,0.0,12
835 JURONG WEST ST 81,0.30774088446465275,8
106 JLN DUSUN,0.2646860369725661,18
692 HOUGANG ST 61,0.31057737307708644,19
342B YISHUN RING RD,0.2724339604448797,18
816 JELLICOE RD,0.16049053099313382,28
216 BT BATOK ST 21,0.38474530559215536,17
139 YISHUN RING RD,0.3067328524205883,18
118 BISHAN ST 12,0.14820912730623145,12
116 JURONG EAST ST 13,0.4746034382241536,19
547 BEDOK NTH ST 3,0.2291462078350556,21
103 RIVERVALE WALK,0.29953874377749284,14
818 WOODLANDS ST 82,0.17115886590729382,14
18 HOUGANG AVE 3,0.23489684096817093,14
257 BISHAN ST 22,0.2860377944360979,16
839 JURONG WEST ST 81,0.24070001709228492,8
354C ADMIRALTY DR,0.13271829013885764,13
554 SERANGOON NTH AVE 3,0.2203330806802059,15
208B COMPASSVALE LANE,0.35488794778278293,16
295 TAMPINES ST 22,0.36928456223238515,12
28 NEW UPP CHANGI RD,0.3418139532510303,19
462 ANG MO KIO AVE 10,0.5897717214934991,14
503 HOUGANG AVE 8,0.12337663113552443,19
833 YISHUN ST 81,0.19075690518434027,13
966 HOUGANG AVE 9,0.3055488582164424,16
41 KIM CHENG ST,0.2545528904546524,26
210B PUNGGOL PL,0.2675914062317415,18
6 BEACH RD,0.15890439293537384,25
426C YISHUN AVE 11,0.20450930795665337,15
100 LOR 1 TOA PAYOH,0.6508080306412288,16
715 YISHUN ST 71,0.5110538670242484,14
253 COMPASSVALE ST,0.47035758763276253,20
45 TELOK BLANGAH DR,0.19148583678370645,11
336C ANCHORVALE CRES,0.12338735515160791,15
431 JURONG WEST AVE 1,0.267740649466041,7
451 JURONG WEST ST 42,0.11766975491470036,9
518 WOODLANDS DR 14,0.39143263869300227,15
469 PASIR RIS DR 6,0.42921055122705787,10
635 ANG MO KIO AVE 6,0.7952786226430304,10
603 CHOA CHU KANG ST 62,0.2524181042608845,5
405 WOODLANDS ST 41,0.21768887212129467,5
108 MCNAIR RD,0.0,29
201 PETIR RD,0.7055359104437122,9
364 WOODLANDS AVE 5,0.10419780872134264,12
229 JURONG EAST ST 21,0.5824509139151476,17
124B BT MERAH VIEW,0.4039594066226923,16
439 CHOA CHU KANG AVE 4,0.39292513195055717,9
444 JURONG WEST AVE 1,0.04940159957913042,9
124 PENDING RD,0.17516505927279857,11
704 WEST COAST RD,0.5587961925150648,9
535 ANG MO KIO AVE 5,0.2396455370327011,12
956 HOUGANG ST 91,0.1314073919023886,17
202C SENGKANG EAST RD,0.14532175409914885,17
627 SENJA RD,0.10534307021044513,15
6 HOLLAND CL,0.3473064793139625,14
21 REDHILL CL,0.12130408998648849,19
68 GEYLANG BAHRU,0.12343840256206962,27
894 TAMPINES ST 81,0.23451291234359675,16
221 CHOA CHU KANG CTRL,0.31412098094836466,12
436 WOODLANDS ST 41,0.561287655483241,8
450A SENGKANG WEST WAY,0.24401710540607516,8
40 BEDOK STH RD,0.41010754617992606,19
55 HAVELOCK RD,0.27476996715570284,31
504C CANBERRA LINK,0.5062340859775373,11
865 JURONG WEST ST 81,0.8943973484258889,9
504A MONTREAL DR,0.5738064547763613,12
262B COMPASSVALE ST,0.06946233057169476,19
11 UPP BOON KENG RD,0.0,29
8 BEDOK STH AVE 2,0.28534166624782575,19
5 DOVER CRES,0.13036149895919982,17
305C ANCHORVALE LINK,0.6556905709692403,17
416B FERNVALE LINK,0.5006776255589268,15
15 TECK WHYE LANE,0.11856552743327835,17
641 ROWELL RD,0.07947643702054975,29
119 SERANGOON NTH AVE 1,0.30857708216998464,17
311 BT BATOK ST 32,0.23895048388751364,13
120 TECK WHYE LANE,0.28054141031070723,14
238 HOUGANG AVE 1,0.39312320829412406,12
317B YISHUN AVE 9,0.3688401181217078,14
666 HOUGANG AVE 4,0.09324203522432041,18
6 FARRER RD,0.7433871967523458,12
553 JURONG WEST ST 42,0.18804922323446693,7
7 TG PAGAR PLAZA,0.08063861335659057,19
65 TEBAN GDNS RD,0.10548397461572775,15
62 DAKOTA CRES,0.4731930464587502,25
809 TAMPINES AVE 4,0.38460317001099753,19
539 BEDOK NTH ST 3,0.1225514923131384,19
621 CHOA CHU KANG ST 62,0.21629559356288636,6
205 CLEMENTI AVE 6,0.6290545397545213,12
161B PUNGGOL CTRL,0.31009381412740805,11
497F TAMPINES ST 45,0.5855646523500184,16
826 WOODLANDS ST 81,0.4305747399224757,16
508 SERANGOON NTH AVE 4,0.3785476056594635,15
470A FERNVALE LINK,0.2855206397370583,10
478 SEMBAWANG DR,0.10613881908433484,13
432 CHOA CHU KANG AVE 4,0.3500174091339187,9
311 UBI AVE 1,0.15277399241872316,16
216 BISHAN ST 23,0.6122262456800532,16
987B BUANGKOK GREEN,0.19751531453304233,17
105 JLN RAJAH,0.49290672387104645,20
690A WOODLANDS DR 75,0.23366203591246595,19
4 MARINE TER,0.2683541751749877,10
219 TAMPINES ST 24,0.15531676253237525,17
531 BT BATOK ST 51,0.2424980304473202,13
324D SENGKANG EAST WAY,0.5007798662532477,16
160 YISHUN ST 11,0.3730907996877479,18
85 C'WEALTH CL,0.24393330693806406,16
243 PASIR RIS ST 21,0.5065791059096036,10
928 YISHUN CTRL 1,0.11338608933944917,17
409A FERNVALE RD,0.2747990063421438,16
129 CLARENCE LANE,0.3862221698423976,20
559 JURONG WEST ST 42,0.3445626858767175,7
764 YISHUN ST 72,0.08047378543576428,16
876 TAMPINES ST 84,0.42257139242533154,10
116A RIVERVALE DR,0.33772175304656465,13
149 BT BATOK WEST AVE 6,0.19785991252725466,21
427 SERANGOON CTRL,0.4868930392816486,14
694 JURONG WEST CTRL 1,0.39576628640238753,11
824 JURONG WEST ST 81,0.585663552375401,8
324B SENGKANG EAST WAY,0.4875664340178531,17
484 JURONG WEST AVE 1,0.22861254964096406,12
161 BEDOK STH AVE 3,0.7062208704284378,12
314A ANCHORVALE LINK,0.650976560484929,17
647 WOODLANDS RING RD,0.22795700726098664,15
891B WOODLANDS DR 50,0.5110413144234348,15
304 UBI AVE 1,0.048880486379414605,20
471B UPP SERANGOON CRES,0.30094451990841936,14
17 TELOK BLANGAH CRES,0.26278915751538096,16
83 C'WEALTH CL,0.464687792964751,14
696 HOUGANG ST 61,0.3158872383076519,19
407 TAMPINES ST 41,0.26845825048264904,17
3 UPP ALJUNIED LANE,0.13181979016728648,12
905 JURONG WEST ST 91,0.7142148831679881,7
888 TAMPINES ST 81,0.40812980600248566,12
466 ANG MO KIO AVE 10,0.45821620453754813,16
317C YISHUN AVE 9,0.38117896660517747,14
302 SERANGOON AVE 2,0.4260565546848245,12
206 BISHAN ST 23,0.47906500385756534,16
261C PUNGGOL WAY,0.045652897242950324,16
10E BEDOK STH AVE 2,0.27930828837562,19
119 YISHUN RING RD,0.5299686789568515,15
619 CHOA CHU KANG NTH 7,0.34554510894699647,7
413 CHOA CHU KANG AVE 3,0.1400098460363487,11
105 JURONG EAST ST 13,0.13419585689475838,20
446 BRIGHT HILL DR,0.3442150178895855,10
405A FERNVALE LANE,0.36982966422489555,12
527A PASIR RIS ST 51,0.14440164509840123,16
91 DAWSON RD,0.3145841678597937,17
34 BEDOK STH AVE 2,0.43188823915281377,20
163 STIRLING RD,0.11931992440715637,13
10 JOO SENG RD,0.1619578123340271,13
548B SEGAR RD,0.17165820164639775,8
836 HOUGANG CTRL,0.41653728431338904,18
436C FERNVALE RD,0.14878397618171818,12
322B ANCHORVALE DR,0.5794572282046738,14
778 WOODLANDS DR 60,0.18464928135350017,16
519 WEST COAST RD,0.4679006189204554,10
621 JURONG WEST ST 65,0.2662613802291024,8
757 JURONG WEST ST 74,0.31009196515814175,9
241 PASIR RIS ST 21,0.3314049467077003,9
969 HOUGANG ST 91,0.23213506406740955,17
104 LENGKONG TIGA,0.24771405194941193,16
260 JURONG EAST ST 24,0.4772425017959443,20
215 LOR 8 TOA PAYOH,0.15679042797817683,15
448 HOUGANG AVE 10,0.36804319984975764,17
336B YISHUN ST 31,0.2590477192065714,18
322 JURONG EAST ST 31,0.36088285274227855,13
249 BISHAN ST 22,0.4343687444906837,16
201B TAMPINES ST 21,0.0024882385690881705,16
530B PASIR RIS DR 1,0.08736392913162831,13
407 HOUGANG AVE 10,0.20482917506091392,15
315 TAMPINES ST 33,0.4052008955577119,15
108 YISHUN RING RD,0.1916675536128419,16
135 SERANGOON NTH AVE 2,0.3438448396266533,18
667C JURONG WEST ST 65,0.3890005208138781,9
645 HOUGANG AVE 8,0.1679248299337613,19
94 LOR 4 TOA PAYOH,0.567702774274048,15
613A BEDOK RESERVOIR RD,0.3155683184193966,17
543 ANG MO KIO AVE 10,0.3122149770349691,14
22 BALAM RD,0.12050896816598036,20
109 JURONG EAST ST 13,0.2737080975535301,20
724 BEDOK RESERVOIR RD,0.5402302451694775,17
206 BOON LAY DR,0.3260675381550978,11
289D PUNGGOL PL,0.25433375444200756,18
636 VEERASAMY RD,0.24367152400795405,27
110 BT BATOK WEST AVE 6,0.23434084243986006,20
23 HAIG RD,0.14499005007706192,26
