,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
0,346 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600346,346,YUHUA PLACE,1.345376173,103.7305798,103.7305798,600346,JURONG EAST STREET 31,YUHUA PLACE,16566.29304,36390.61858,346 JURONG EAST ST 31
1,346 JURONG EAST STREET 31 UOB JURONG EAST STREET 31 SINGAPORE 600346,346,UOB JURONG EAST STREET 31,1.345377448,103.73058499999999,103.73058499999999,600346,JURONG EAST STREET 31,UOB JURONG EAST STREET 31,16566.8743,36390.75951,346 JURONG EAST ST 31
0,485 JURONG WEST AVENUE 1 JURONGVILLE @ AVENUE 1 SINGAPORE 640485,485,JURONGVILLE @ AVENUE 1,1.348347108,103.727243,103.727243,640485,JURONG WEST AVENUE 1,JURONGVILLE @ AVENUE 1,16194.964380000001,36719.145919999995,485 JURONG WEST AVE 1
0,327C ANCHORVALE ROAD ANCHORVALE HORIZON SINGAPORE 543327,327C,ANCHORVALE HORIZON,1.396093199,103.88872090000001,103.88872090000001,543327,ANCHORVALE ROAD,ANCHORVALE HORIZON,34165.54273,41998.48104,327C ANCHORVALE RD
0,505 WEST COAST DRIVE SINGAPORE 120505,505,NIL,1.312280541,103.7599815,103.7599815,120505,WEST COAST DRIVE,505 WEST COAST DRIVE SINGAPORE 120505,19838.28154,32730.95224,505 WEST COAST DR
1,505 WEST COAST DRIVE OCBC WEST COAST DRIVE - 7 ELEVEN SINGAPORE 120505,505,OCBC WEST COAST DRIVE - 7 ELEVEN,1.312278436,103.75997890000001,103.75997890000001,120505,WEST COAST DRIVE,OCBC WEST COAST DRIVE - 7 ELEVEN,19837.99209,32730.719510000003,505 WEST COAST DR
0,19 JALAN MEMBINA HDB-BUKIT MERAH SINGAPORE 163019,19,HDB-BUKIT MERAH,1.2855704159999999,103.8262762,103.8262762,163019,JALAN MEMBINA,HDB-BUKIT MERAH,27216.242439999998,29777.3657,19 JLN MEMBINA
0,311 HOUGANG AVENUE 5 HDB-HOUGANG SINGAPORE 530311,311,HDB-HOUGANG,1.365667331,103.8948537,103.8948537,530311,HOUGANG AVENUE 5,HDB-HOUGANG,34848.12418,38634.158110000004,311 HOUGANG AVE 5
1,311 HOUGANG AVENUE 5 CARELAND STUDENT CARE CENTRE (HOUGANG) SINGAPORE 530311,311,CARELAND STUDENT CARE CENTRE (HOUGANG),1.365669936,103.8948478,103.8948478,530311,HOUGANG AVENUE 5,CARELAND STUDENT CARE CENTRE (HOUGANG),34847.46709,38634.44621,311 HOUGANG AVE 5
0,425 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460425,425,GARDEN HILL,1.329369602,103.9290675,103.9290675,460425,BEDOK NORTH ROAD,GARDEN HILL,38655.88054,34620.65961,425 BEDOK NTH RD
0,212 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640212,212,BOON LAY PLACE,1.349127041,103.713021,103.713021,640212,BOON LAY PLACE,BOON LAY PLACE,14612.213740000001,36805.46064,212 BOON LAY PL
0,156 YUNG LOH ROAD HDB-TAMAN JURONG SINGAPORE 610156,156,HDB-TAMAN JURONG,1.32789041,103.7217888,103.7217888,610156,YUNG LOH ROAD,HDB-TAMAN JURONG,15587.86878,34457.171669999996,156 YUNG LOH RD
1,156 YUNG LOH ROAD HDB PUBLIC SHELTERS SINGAPORE 610156,156,HDB PUBLIC SHELTERS,1.327892805,103.72178509999999,103.72178509999999,610156,YUNG LOH ROAD,HDB PUBLIC SHELTERS,15587.4535,34457.43655,156 YUNG LOH RD
0,649 PUNGGOL CENTRAL EASTDALE SINGAPORE 820649,649,EASTDALE,1.3972382369999998,103.91491540000001,103.91491540000001,820649,PUNGGOL CENTRAL,EASTDALE,37080.641410000004,42125.17858,649 PUNGGOL CTRL
0,816 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520816,816,TAMPINES POLYVIEW,1.34770505,103.9375556,103.9375556,520816,TAMPINES AVENUE 4,TAMPINES POLYVIEW,39600.427019999996,36648.14125,816 TAMPINES AVE 4
0,411 HOUGANG AVENUE 10 SINGAPORE 530411,411,NIL,1.374094139,103.8953126,103.8953126,530411,HOUGANG AVENUE 10,411 HOUGANG AVENUE 10 SINGAPORE 530411,34899.17579,39565.9536,411 HOUGANG AVE 10
0,896A TAMPINES STREET 81 TAMPINES GROVE SINGAPORE 521896,896A,TAMPINES GROVE,1.3485971780000001,103.9325463,103.9325463,521896,TAMPINES STREET 81,TAMPINES GROVE,39042.95112,36746.76515,896A TAMPINES ST 81
0,812 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640812,812,HDB-JURONG WEST,1.346308544,103.6958638,103.6958638,640812,JURONG WEST STREET 81,HDB-JURONG WEST,12702.78883,36493.90593,812 JURONG WEST ST 81
1,812 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640812,812,HDB PUBLIC SHELTERS,1.346309491,103.69586899999999,103.69586899999999,640812,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12703.36295,36494.01057,812 JURONG WEST ST 81
0,520 HOUGANG AVENUE 6 HDB-HOUGANG SINGAPORE 530520,520,HDB-HOUGANG,1.37310428,103.890062,103.890062,530520,HOUGANG AVENUE 6,HDB-HOUGANG,34314.8501,39456.48542,520 HOUGANG AVE 6
0,585 PASIR RIS STREET 53 HDB-PASIR RIS SINGAPORE 510585,585,HDB-PASIR RIS,1.375350847,103.9473766,103.9473766,510585,PASIR RIS STREET 53,HDB-PASIR RIS,40693.25182,39705.12764,585 PASIR RIS ST 53
1,585 PASIR RIS STREET 53 HDB PUBLIC SHELTERS SINGAPORE 510585,585,HDB PUBLIC SHELTERS,1.37555169,103.9475132,103.9475132,510585,PASIR RIS STREET 53,HDB PUBLIC SHELTERS,40708.45201,39727.33656,585 PASIR RIS ST 53
0,437 TAMPINES STREET 43 HDB-TAMPINES SINGAPORE 520437,437,HDB-TAMPINES,1.359966245,103.9515878,103.9515878,520437,TAMPINES STREET 43,HDB-TAMPINES,41161.99053,38003.99589,437 TAMPINES ST 43
0,608 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470608,608,EUNOS RAINBOW,1.3318412990000001,103.9131962,103.9131962,470608,BEDOK RESERVOIR ROAD,EUNOS RAINBOW,36889.55687,34893.904780000004,608 BEDOK RESERVOIR RD
0,482 TAMPINES STREET 43 HDB-TAMPINES SINGAPORE 520482,482,HDB-TAMPINES,1.361630492,103.9530009,103.9530009,520482,TAMPINES STREET 43,HDB-TAMPINES,41319.25168,38188.02792,482 TAMPINES ST 43
0,986C JURONG WEST STREET 93 SINGAPORE 643986,986C,NIL,1.3369570640000001,103.6956682,103.6956682,643986,JURONG WEST STREET 93,986C JURONG WEST STREET 93 SINGAPORE 643986,12680.95832,35459.86528,986C JURONG WEST ST 93
0,352 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400352,352,KAMPONG UBI VIEW,1.3252270179999999,103.8994002,103.8994002,400352,UBI AVENUE 1,KAMPONG UBI VIEW,35354.222539999995,34162.48552,352 UBI AVE 1
0,514 HOUGANG AVENUE 10 BEDOK RESERVOIR - PUNGGOL VALE SINGAPORE 530514,514,BEDOK RESERVOIR - PUNGGOL VALE,1.372116705,103.88919270000001,103.88919270000001,530514,HOUGANG AVENUE 10,BEDOK RESERVOIR - PUNGGOL VALE,34218.1069,39347.2821,514 HOUGANG AVE 10
0,308 HOUGANG AVENUE 5 HDB-HOUGANG SINGAPORE 530308,308,HDB-HOUGANG,1.3668091080000002,103.895756,103.895756,530308,HOUGANG AVENUE 5,HDB-HOUGANG,34948.54421,38760.41275,308 HOUGANG AVE 5
0,2 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270002,2,GHIM MOH GREEN,1.31237873,103.78697149999999,103.78697149999999,270002,GHIM MOH ROAD,GHIM MOH GREEN,22842.00511,32741.737569999998,2 GHIM MOH RD
0,663 JALAN DAMAI EUNOS DAMAI VILLE SINGAPORE 410663,663,EUNOS DAMAI VILLE,1.334759317,103.9087091,103.9087091,410663,JALAN DAMAI,EUNOS DAMAI VILLE,36390.17352,35216.5488,663 JLN DAMAI
0,457 CHOA CHU KANG AVENUE 4 HDB-CHOA CHU KANG SINGAPORE 680457,457,HDB-CHOA CHU KANG,1.378635453,103.7361868,103.7361868,680457,CHOA CHU KANG AVENUE 4,HDB-CHOA CHU KANG,17190.444919999998,40068.239989999995,457 CHOA CHU KANG AVE 4
0,218 BUKIT BATOK STREET 21 HDB-BUKIT BATOK SINGAPORE 650218,218,HDB-BUKIT BATOK,1.347295765,103.754196,103.754196,650218,BUKIT BATOK STREET 21,HDB-BUKIT BATOK,19194.53198,36602.77947,218 BT BATOK ST 21
0,41 CIRCUIT ROAD HDB-MACPHERSON SINGAPORE 370041,41,HDB-MACPHERSON,1.3272056859999999,103.88626740000001,103.88626740000001,370041,CIRCUIT ROAD,HDB-MACPHERSON,33892.668110000006,34381.24144,41 CIRCUIT RD
0,676A CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 681676,676A,HDB-CHOA CHU KANG,1.4020008430000002,103.7466849,103.7466849,681676,CHOA CHU KANG CRESCENT,HDB-CHOA CHU KANG,18358.84161,42651.82431,676A CHOA CHU KANG CRES
0,877 WOODLANDS AVENUE 9 HDB-WOODLANDS SINGAPORE 730877,877,HDB-WOODLANDS,1.4451287609999999,103.7913203,103.7913203,730877,WOODLANDS AVENUE 9,HDB-WOODLANDS,23326.25114,47420.556939999995,877 WOODLANDS AVE 9
1,877 WOODLANDS AVENUE 9 BRIGHT JUNIORS PTE LTD SINGAPORE 730877,877,BRIGHT JUNIORS PTE LTD,1.445128755,103.7913203,103.7913203,730877,WOODLANDS AVENUE 9,BRIGHT JUNIORS PTE LTD,23326.2516,47420.55631,877 WOODLANDS AVE 9
0,351A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521351,351A,MULTI STOREY CAR PARK,1.35228456,103.9628169,103.9628169,521351,TAMPINES STREET 33,MULTI STOREY CAR PARK,42411.71033,37154.6562,351 TAMPINES ST 33
1,351 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520351,351,HDB-TAMPINES,1.352815451,103.9629132,103.9629132,520351,TAMPINES STREET 33,HDB-TAMPINES,42422.42486,37213.360160000004,351 TAMPINES ST 33
2,351 TAMPINES STREET 33 SAINT LUKE'S ELDERCARE CHANGKAT CENTRE SINGAPORE 520351,351,SAINT LUKE'S ELDERCARE CHANGKAT CENTRE,1.352956789,103.96306740000001,103.96306740000001,520351,TAMPINES STREET 33,SAINT LUKE'S ELDERCARE CHANGKAT CENTRE,42439.590619999995,37228.98958,351 TAMPINES ST 33
0,157 TAMPINES STREET 12 HDB-TAMPINES SINGAPORE 521157,157,HDB-TAMPINES,1.3510732909999998,103.94500390000002,103.94500390000002,521157,TAMPINES STREET 12,HDB-TAMPINES,40429.322869999996,37020.621569999996,157 TAMPINES ST 12
0,225 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600225,225,HDB-JURONG EAST,1.34178121,103.7372515,103.7372515,600225,JURONG EAST STREET 21,HDB-JURONG EAST,17308.77055,35993.07516,225 JURONG EAST ST 21
0,125 HOUGANG AVENUE 1 HDB-HOUGANG SINGAPORE 530125,125,HDB-HOUGANG,1.352409842,103.8864916,103.8864916,530125,HOUGANG AVENUE 1,HDB-HOUGANG,33917.553360000005,37168.18983,125 HOUGANG AVE 1
1,125 HOUGANG AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 125 (KN) SINGAPORE 530125,125,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 125 (KN),1.3524098359999999,103.8864916,103.8864916,530125,HOUGANG AVENUE 1,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 125 (KN),33917.55369,37168.1891,125 HOUGANG AVE 1
0,238 LORONG 1 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310238,238,HDB-TOA PAYOH,1.340210062,103.85157459999999,103.85157459999999,310238,LORONG 1 TOA PAYOH,HDB-TOA PAYOH,30031.7026,35819.14331,238 LOR 1 TOA PAYOH
0,613 YISHUN STREET 61 HDB-YISHUN SINGAPORE 760613,613,HDB-YISHUN,1.420066635,103.8352837,103.8352837,760613,YISHUN STREET 61,HDB-YISHUN,28218.68697,44649.269960000005,613 YISHUN ST 61
0,183A JELEBU ROAD SINGAPORE 671183,183A,NIL,1.37994475,103.7626754,103.7626754,671183,JELEBU ROAD,183A JELEBU ROAD SINGAPORE 671183,20138.29801,40212.91169,183 JELEBU RD
1,183 JELEBU ROAD HDB-BUKIT PANJANG SINGAPORE 670183,183,HDB-BUKIT PANJANG,1.379963836,103.7630483,103.7630483,670183,JELEBU ROAD,HDB-BUKIT PANJANG,20179.799069999997,40215.02085,183 JELEBU RD
2,183 JELEBU ROAD PCF SPARKLETOTS PRESCHOOL @ CASHEW 183 (CC) SINGAPORE 670183,183,PCF SPARKLETOTS PRESCHOOL @ CASHEW 183 (CC),1.379963826,103.7630483,103.7630483,670183,JELEBU ROAD,PCF SPARKLETOTS PRESCHOOL @ CASHEW 183 (CC),20179.79919,40215.01979,183 JELEBU RD
0,443 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530443,443,HDB-HOUGANG,1.37948044,103.8932017,103.8932017,530443,HOUGANG AVENUE 8,HDB-HOUGANG,34664.239030000004,40161.53769,443 HOUGANG AVE 8
0,107 TOWNER ROAD HDB-KALLANG/WHAMPOA SINGAPORE 321107,107,HDB-KALLANG/WHAMPOA,1.3197950859999998,103.8604358,103.8604358,321107,TOWNER ROAD,HDB-KALLANG/WHAMPOA,31017.881460000004,33561.76877,107 TOWNER RD
1,107 TOWNER ROAD ASIAN WOMEN'S WELFARE ASSOCIATION (AWWA) FAMILY SERVICE CENTRE SINGAPORE 321107,107,ASIAN WOMEN'S WELFARE ASSOCIATION (AWWA) FAMILY SERVICE CENTRE,1.319337336,103.860226,103.860226,321107,TOWNER ROAD,ASIAN WOMEN'S WELFARE ASSOCIATION (AWWA) FAMILY SERVICE CENTRE,30994.52895,33511.1528,107 TOWNER RD
0,662 CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 680662,662,HDB-CHOA CHU KANG,1.401474823,103.75079140000001,103.75079140000001,680662,CHOA CHU KANG CRESCENT,HDB-CHOA CHU KANG,18815.84521,42593.64301,662 CHOA CHU KANG CRES
0,986B BUANGKOK CRESCENT BUANGKOK COURT SINGAPORE 532986,986B,BUANGKOK COURT,1.382272735,103.8801292,103.8801292,532986,BUANGKOK CRESCENT,BUANGKOK COURT,33209.43252,40470.26298,986B BUANGKOK CRES
0,415 TAMPINES STREET 41 SUN PLAZA VIEW SINGAPORE 520415,415,SUN PLAZA VIEW,1.359458745,103.9469657,103.9469657,520415,TAMPINES STREET 41,SUN PLAZA VIEW,40647.60997,37947.854289999996,415 TAMPINES ST 41
0,972 HOUGANG STREET 91 HDB-HOUGANG SINGAPORE 530972,972,HDB-HOUGANG,1.3782204059999998,103.8794205,103.8794205,530972,HOUGANG STREET 91,HDB-HOUGANG,33130.5636,40022.1753,972 HOUGANG ST 91
0,158 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730158,158,HDB-WOODLANDS,1.4340321569999999,103.77478,103.77478,730158,WOODLANDS STREET 13,HDB-WOODLANDS,21485.53876,46193.59035,158 WOODLANDS ST 13
0,136 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650136,136,HDB-BUKIT BATOK,1.350900429,103.74485759999999,103.74485759999999,650136,BUKIT BATOK WEST AVENUE 6,HDB-BUKIT BATOK,18155.28915,37001.40104,136 BT BATOK WEST AVE 6
0,232 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560232,232,KEBUN BARU PALM VIEW,1.3683460680000001,103.83719599999999,103.83719599999999,560232,ANG MO KIO AVENUE 3,KEBUN BARU PALM VIEW,28431.51545,38930.27201,232 ANG MO KIO AVE 3
0,108 LORONG 1 TOA PAYOH TOA PAYOH NORTH SINGAPORE 310108,108,TOA PAYOH NORTH,1.341552529,103.84729509999998,103.84729509999998,310108,LORONG 1 TOA PAYOH,TOA PAYOH NORTH,29555.44084,35967.583289999995,108 LOR 1 TOA PAYOH
0,756 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680756,756,HDB-CHOA CHU KANG,1.3924877569999998,103.7456787,103.7456787,680756,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,18246.83297,41599.91828,756 CHOA CHU KANG NTH 5
0,572 PASIR RIS STREET 53 HDB-PASIR RIS SINGAPORE 510572,572,HDB-PASIR RIS,1.37352014,103.9456155,103.9456155,510572,PASIR RIS STREET 53,HDB-PASIR RIS,40497.27534,39502.68774,572 PASIR RIS ST 53
0,855 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640855,855,HDB-JURONG WEST,1.346919494,103.6961882,103.6961882,640855,JURONG WEST STREET 81,HDB-JURONG WEST,12738.895540000001,36561.4598,855 JURONG WEST ST 81
0,619 JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 640619,619,HDB-JURONG WEST,1.3415173459999998,103.6998994,103.6998994,640619,JURONG WEST STREET 65,HDB-JURONG WEST,13151.87224,35964.0933,619 JURONG WEST ST 65
0,418 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460418,418,GARDEN HILL,1.328564212,103.9300365,103.9300365,460418,BEDOK NORTH AVENUE 2,GARDEN HILL,38763.72258,34531.60782,418 BEDOK NTH AVE 2
0,516 WEST COAST ROAD WEST COAST PRIDE SINGAPORE 120516,516,WEST COAST PRIDE,1.308167622,103.76044559999998,103.76044559999998,120516,WEST COAST ROAD,WEST COAST PRIDE,19889.91046,32276.16486,516 WEST COAST RD
0,313 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520313,313,HDB-TAMPINES,1.3522170480000002,103.9568041,103.9568041,520313,TAMPINES STREET 33,HDB-TAMPINES,41742.54907,37147.15621,313 TAMPINES ST 33
1,313 TAMPINES STREET 33 HDB PUBLIC SHELTERS SINGAPORE 520313,313,HDB PUBLIC SHELTERS,1.3522176680000002,103.95680990000001,103.95680990000001,520313,TAMPINES STREET 33,HDB PUBLIC SHELTERS,41743.19466,37147.2248,313 TAMPINES ST 33
0,411 SAUJANA ROAD HDB-BUKIT PANJANG SINGAPORE 670411,411,HDB-BUKIT PANJANG,1.3831005619999999,103.767566,103.767566,670411,SAUJANA ROAD,HDB-BUKIT PANJANG,20682.5761,40561.849989999995,411 SAUJANA RD
0,530 ANG MO KIO AVENUE 10 CHENG SAN CENTRE SINGAPORE 560530,530,CHENG SAN CENTRE,1.372732438,103.85527330000001,103.85527330000001,560530,ANG MO KIO AVENUE 10,CHENG SAN CENTRE,30443.28728,39415.30528,530 ANG MO KIO AVE 10
0,618 WOODLANDS AVENUE 4 HDB-WOODLANDS SINGAPORE 730618,618,HDB-WOODLANDS,1.4336408880000002,103.7966442,103.7966442,730618,WOODLANDS AVENUE 4,HDB-WOODLANDS,23918.69483,46150.27517,618 WOODLANDS AVE 4
0,484 ADMIRALTY LINK HDB-SEMBAWANG SINGAPORE 750484,484,HDB-SEMBAWANG,1.457071216,103.8153084,103.8153084,750484,ADMIRALTY LINK,HDB-SEMBAWANG,25995.76545,48741.05857,484 ADMIRALTY LINK
0,205 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 520205,205,HDB-TAMPINES,1.351717551,103.951966,103.951966,520205,TAMPINES STREET 21,HDB-TAMPINES,41204.13413,37091.8975,205 TAMPINES ST 21
1,205 TAMPINES STREET 21 3-IN-1 FAMILY CENTRE SINGAPORE 520205,205,3-IN-1 FAMILY CENTRE,1.35171765,103.9519631,103.9519631,520205,TAMPINES STREET 21,3-IN-1 FAMILY CENTRE,41203.80481,37091.90839,205 TAMPINES ST 21
0,133 YISHUN STREET 11 HDB-YISHUN SINGAPORE 760133,133,HDB-YISHUN,1.4325573719999998,103.83078409999999,103.83078409999999,760133,YISHUN STREET 11,HDB-YISHUN,27717.951910000003,46030.432839999994,133 YISHUN ST 11
0,412A FERNVALE LINK CORAL VALE SINGAPORE 791412,412A,CORAL VALE,1.3892312359999999,103.8779061,103.8779061,791412,FERNVALE LINK,CORAL VALE,32962.00692,41239.69423,412A FERNVALE LINK
0,59 MARINE TERRACE MARINE TERRACE HAVEN SINGAPORE 440059,59,MARINE TERRACE HAVEN,1.305859665,103.9147218,103.9147218,440059,MARINE TERRACE,MARINE TERRACE HAVEN,37059.428060000006,32020.99177,59 MARINE TER
1,59 MARINE TERRACE UOB MARINE TERRACE SINGAPORE 440059,59,UOB MARINE TERRACE,1.305856485,103.91472990000001,103.91472990000001,440059,MARINE TERRACE,UOB MARINE TERRACE,37060.33041,32020.640089999997,59 MARINE TER
2,59 MARINE TERRACE OCBC GUARDIAN PHARMACY SINGAPORE 440059,59,OCBC GUARDIAN PHARMACY,1.305856485,103.91472990000001,103.91472990000001,440059,MARINE TERRACE,OCBC GUARDIAN PHARMACY,37060.33041,32020.640089999997,59 MARINE TER
0,454 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640454,454,HDB-JURONG WEST,1.3509285690000001,103.7175979,103.7175979,640454,JURONG WEST STREET 42,HDB-JURONG WEST,15121.5825,37004.64011,454 JURONG WEST ST 42
0,17A TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 091017,17A,MOUNT FABER VIEW,1.277382607,103.82160400000001,103.82160400000001,091017,TELOK BLANGAH CRESCENT,MOUNT FABER VIEW,26696.25867,28872.00194,17A TELOK BLANGAH CRES
0,716 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470716,716,BEDOK RESERVOIR GARDEN,1.337837952,103.92497370000001,103.92497370000001,470716,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,38200.23993,35557.03032,716 BEDOK RESERVOIR RD
0,139B LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 312139,139B,THE PEAK @ TOA PAYOH,1.336711091,103.8438782,103.8438782,312139,LORONG 1A TOA PAYOH,THE PEAK @ TOA PAYOH,29175.169360000004,35432.23993,139B LOR 1A TOA PAYOH
0,148 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730148,148,HDB-WOODLANDS,1.43576275,103.77403000000001,103.77403000000001,730148,WOODLANDS STREET 13,HDB-WOODLANDS,21402.07849,46384.95283,148 WOODLANDS ST 13
0,102 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560102,102,KEBUN BARU HEIGHTS,1.370650098,103.8394103,103.8394103,560102,ANG MO KIO AVENUE 3,KEBUN BARU HEIGHTS,28677.939,39185.04038,102 ANG MO KIO AVE 3
1,102 ANG MO KIO AVENUE 3 CHILD AT STREET 11 LTD SINGAPORE 560102,102,CHILD AT STREET 11 LTD,1.370650092,103.8394103,103.8394103,560102,ANG MO KIO AVENUE 3,CHILD AT STREET 11 LTD,28677.94,39185.03981,102 ANG MO KIO AVE 3
0,181 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510181,181,HDB-PASIR RIS,1.3643975430000002,103.9605721,103.9605721,510181,PASIR RIS STREET 11,HDB-PASIR RIS,42161.82173,38494.03827,181 PASIR RIS ST 11
0,672A KLANG LANE HDB-CENTRAL AREA SINGAPORE 211672,672A,HDB-CENTRAL AREA,1.308490524,103.8525463,103.8525463,211672,KLANG LANE,HDB-CENTRAL AREA,30139.86358,32311.760130000002,672A KLANG LANE
0,13 EUNOS CRESCENT HDB-JALAN EUNOS SINGAPORE 400013,13,HDB-JALAN EUNOS,1.322686619,103.90350090000001,103.90350090000001,400013,EUNOS CRESCENT,HDB-JALAN EUNOS,35810.597330000004,33881.5936,13 EUNOS CRES
0,494A JURONG WEST STREET 41 SINGAPORE 641494,494A,NIL,1.349557514,103.72432909999999,103.72432909999999,641494,JURONG WEST STREET 41,494A JURONG WEST STREET 41 SINGAPORE 641494,15870.679930000002,36853.00093,494 JURONG WEST ST 41
1,494 JURONG WEST STREET 41 HDB-JURONG WEST SINGAPORE 640494,494,HDB-JURONG WEST,1.3495075019999998,103.724914,103.724914,640494,JURONG WEST STREET 41,HDB-JURONG WEST,15935.77655,36847.46797,494 JURONG WEST ST 41
2,494 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640494,494,DBS JURONG WEST STREET 41,1.3495018730000001,103.7249144,103.7249144,640494,JURONG WEST STREET 41,DBS JURONG WEST STREET 41,15935.8235,36846.84551,494 JURONG WEST ST 41
3,494 JURONG WEST STREET 41 UOB JURONG WEST STREET 41 SINGAPORE 640494,494,UOB JURONG WEST STREET 41,1.3495018730000001,103.7249144,103.7249144,640494,JURONG WEST STREET 41,UOB JURONG WEST STREET 41,15935.8235,36846.84551,494 JURONG WEST ST 41
0,233 COMPASSVALE WALK COMPASSVALE PLAINS SINGAPORE 540233,233,COMPASSVALE PLAINS,1.389940815,103.90072140000001,103.90072140000001,540233,COMPASSVALE WALK,COMPASSVALE PLAINS,35501.05265,41318.21606,233 COMPASSVALE WALK
0,974 JURONG WEST STREET 93 HDB-JURONG WEST SINGAPORE 640974,974,HDB-JURONG WEST,1.3396471779999999,103.69327209999999,103.69327209999999,640974,JURONG WEST STREET 93,HDB-JURONG WEST,12414.31899,35757.34027,974 JURONG WEST ST 93
0,435 YISHUN AVENUE 6 HDB-YISHUN SINGAPORE 760435,435,HDB-YISHUN,1.421332274,103.84728100000001,103.84728100000001,760435,YISHUN AVENUE 6,HDB-YISHUN,29553.81987,44789.22255,435 YISHUN AVE 6
0,633 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410633,633,EUNOS TENAGA VILLE,1.330388938,103.9052209,103.9052209,410633,BEDOK RESERVOIR ROAD,EUNOS TENAGA VILLE,36001.9922,34733.2826,633 BEDOK RESERVOIR RD
0,899B WOODLANDS DRIVE 50 HDB-WOODLANDS SINGAPORE 731899,899B,HDB-WOODLANDS,1.436133348,103.79526429999999,103.79526429999999,731899,WOODLANDS DRIVE 50,HDB-WOODLANDS,23765.1367,46425.88141,899B WOODLANDS DR 50
1,899B WOODLANDS DRIVE 50 PCF SPARKLETOTS PRESCHOOL @ WOODGROVE BLK 899B (KN) SINGAPORE 731899,899B,PCF SPARKLETOTS PRESCHOOL @ WOODGROVE BLK 899B (KN),1.4361333459999999,103.79526429999999,103.79526429999999,731899,WOODLANDS DRIVE 50,PCF SPARKLETOTS PRESCHOOL @ WOODGROVE BLK 899B (KN),23765.13691,46425.8812,899B WOODLANDS DR 50
0,842 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520842,842,TAMPINES VILLE,1.351738509,103.9359524,103.9359524,520842,TAMPINES STREET 82,TAMPINES VILLE,39421.99114,37094.133760000004,842 TAMPINES ST 82
0,307B ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 562307,307B,TECK GHEE VISTA,1.36583937,103.84463079999999,103.84463079999999,562307,ANG MO KIO AVENUE 1,TECK GHEE VISTA,29258.91848,38653.096730000005,307B ANG MO KIO AVE 1
0,142 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570142,142,BISHAN GREEN,1.345501861,103.8534436,103.8534436,570142,BISHAN STREET 12,BISHAN GREEN,30239.69783,36404.28503,142 BISHAN ST 12
0,1208 UPPER BOON KENG ROAD SINGAPORE 387312,1208,NIL,1.31627846,103.8738512,103.8738512,387312,UPPER BOON KENG ROAD,1208 UPPER BOON KENG ROAD SINGAPORE 387312,32510.88299,33172.93844,12 UPP BOON KENG RD
