flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,park_dist,num_park_2km,mall,mall_dist,num_mall_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
489A TAMPINES ST 45,White Sands Primary School,0.6417754033214819,10,Market Street Food Centre,2.199892958019303,0,0.9607694750925916,11,Loyang Point,1.012767980928354,6,TAMPINES EAST MRT STATION,0.6149597395512143,4,0.4634799942319031,16,14.207705756286565
230F TAMPINES ST 24,Gongshang Primary School,0.2417981920372776,12,Market Street Food Centre,1.3454964795307072,1,0.7731561581316564,10,Tampines 1,0.6599878642816565,7,TAMPINES EAST MRT STATION,0.4282720532517014,7,0.3987850060292037,19,13.31984607863636
8 EMPRESS RD,Nanyang Primary School,0.5341668524257048,4,Commonwealth Crescent Market,1.181505713616238,4,0.3078504672606692,13,The Star Vista,2.1563369049144216,0,FARRER ROAD MRT STATION,0.2752292214714378,9,0.9683480898007276,15,4.827625301695514
840 TAMPINES ST 82,Junyuan Primary School,0.574754398878451,10,Market Street Food Centre,1.1609156617799508,1,1.3341214684408,2,Our Tampines Hub,0.621220256519535,4,TAMPINES WEST MRT STATION,0.6954170245636113,4,0.2261047119348666,12,11.572127792976847
674B JURONG WEST ST 65,Westwood Primary School,0.2811763174676678,11,Blk 505 Jurong West Street 52,1.8906372451185625,1,0.7426185259137449,6,Gek Poh Shopping Centre,0.578439880037012,4,BOON LAY MRT STATION,0.8505163569430904,2,0.4309895552932418,9,16.725541571817722
156 PASIR RIS ST 13,White Sands Primary School,0.284557322814864,8,Market Street Food Centre,2.874011516666067,0,0.3107656190826878,8,Loyang Point,0.3237044277948114,3,TAMPINES EAST MRT STATION,1.2735160914409978,2,0.3237044277948114,11,14.927427525975274
70 C'WEALTH DR,New Town Primary School,0.7134036241735712,5,Commonwealth Crescent Market,0.1538488439659827,4,0.7334040624632989,15,Rochester Mall,1.2011825411823864,2,COMMONWEALTH MRT STATION,0.4296564488971971,7,0.494992370207406,15,5.184368637873339
461 CRAWFORD LANE,Stamford Primary School,0.4027828173133997,4,North Bridge Road Market & Food Centre,0.3506122796190383,8,0.1797060758557385,15,Aperia,0.6264448299212922,20,LAVENDER MRT STATION,0.3305339821251176,23,0.3606268948610143,25,1.849031840703578
312 CLEMENTI AVE 4,Nan Hua Primary School,0.2969758562792486,4,Blk 448 Clementi Ave 3,0.6668320956075549,3,0.6704543560214432,18,The Clementi Mall,0.4003000051865087,5,CLEMENTI MRT STATION,0.4788904980480573,2,0.393338914639082,12,9.31064295428035
163 BEDOK STH RD,Temasek Primary School,0.2454079033134177,3,Blk 58 New Upper Changi Road,0.7787452769852539,7,0.2260543536959872,20,East Village,1.3332464806744857,3,TANAH MERAH MRT STATION,0.8255247799879881,2,0.7526094740731412,12,11.502200061239494
661 JLN DAMAI,Telok Kurau Primary School,0.5452314281512691,5,Blk 4A Eunos Crescent,1.6154468880949338,2,1.048937083270688,5,Singapore Post Centre (Singpost Centre),2.2669340991187146,0,KAKI BUKIT MRT STATION,0.074756241700578,5,0.3449066776626632,11,7.987254249208983
350A CANBERRA RD,Wellington Primary School,0.2436363340503105,5,Chong Pang Market & Food Centre,2.231241604920492,0,0.9865572846983937,5,Sun Plaza,0.2867372891396446,3,SEMBAWANG MRT STATION,0.1767115002258222,1,0.2380801969570465,12,16.946271865622997
269 BISHAN ST 24,Catholic High School (Primary),0.3237987891109507,10,Blk 320 Shunfu Road,0.828280012042665,3,0.3882865966593666,24,Junction 8,0.9794424651924204,4,BISHAN MRT STATION,0.9028335505112852,5,0.1282895500948403,15,6.372744109041714
879 YISHUN ST 81,Naval Base Primary School,0.3706744331654819,5,Chong Pang Market & Food Centre,2.061675296471171,0,0.6555998455528901,7,Wisteria Mall,0.7017908158462607,2,KHATIB MRT STATION,0.4609967965690158,2,0.1996389284846213,13,12.779655585266063
689A WOODLANDS DR 75,Greenwood Primary School,0.5983992819335703,11,Chong Pang Market & Food Centre,2.647969143832798,0,1.9900604481346675,1,Admiralty Place,0.8451096598013695,5,ADMIRALTY MRT STATION,0.878035466924366,2,0.2742695362324774,19,16.572042225111087
299 PUNGGOL CTRL,Punggol View Primary School,0.2906289448037511,16,Market Street Food Centre,5.276322000059824,0,0.9184040044078848,3,Waterway Point,0.534726223326836,6,COVE LRT STATION,0.3851061544542485,23,0.1451914197222828,18,13.241605447810286
162 SIMEI RD,East Spring Primary School,0.8356978832540826,7,Market Street Food Centre,1.7078568079147227,1,0.0616273978594383,10,Eastpoint Mall,0.8386275415244586,5,UPPER CHANGI MRT STATION,0.4709510002812305,6,0.836065788577602,14,13.752773470799145
34 TEBAN GDNS RD,Qifa Primary School,1.8799860687700007,2,Blk 448 Clementi Ave 3,2.643599161592433,0,0.8143553929406377,5,Big Box,1.3667041024156306,4,JURONG EAST MRT STATION,1.468968039759427,2,0.1232341332934861,15,11.744420486456443
249 BANGKIT RD,Beacon Primary School,0.3592268831239288,7,Bukit Timah Market,4.582544472051077,0,0.8942962852633778,9,Fajar Shopping Centre,0.4729221816178008,5,BANGKIT LRT STATION,0.1889505742323183,12,0.2457024720932699,8,12.018345940015998
328 JURONG EAST ST 31,Jurong Primary School,0.3470402201929929,7,Market Street Food Centre,1.097936731854491,4,1.489249626407563,3,Taman Jurong Shopping Centre,1.9317289692806272,2,CHINESE GARDEN MRT STATION,0.8411706712209346,2,0.4596878779112431,11,13.982223218570052
430B YISHUN AVE 11,North View Primary School,0.7696739746947316,5,Chong Pang Market & Food Centre,2.531389606950385,0,0.7659395826712275,2,Wisteria Mall,0.8848555066593429,3,YISHUN MRT STATION,1.7797884532350994,2,0.451371612422317,13,13.459749894097442
121 PAYA LEBAR WAY,Geylang Methodist School (Primary),0.4926309542542885,5,Blk 89 Circuit Road,0.3335766940058413,8,0.5343044278202906,11,Paya Lebar Square,1.1366988895539778,4,MATTAR MRT STATION,0.5491106885333287,12,0.4403187606065042,27,4.872546885455779
745 WOODLANDS CIRCLE,Evergreen Primary School,0.2498546861366297,10,Blks 20/21 Marsiling Lane,2.055767057957574,0,1.5241843948937392,2,Woodlands Mart,0.4792351209011107,4,ADMIRALTY MRT STATION,0.624506293734338,4,0.4977166764640141,14,16.73515799008423
246 COMPASSVALE RD,Compassvale Primary School,0.2556871843307068,18,Market Street Food Centre,3.970435540504836,0,0.5318776661880287,3,Compass One,0.4547529239661125,7,COMPASSVALE LRT STATION,0.267960999078009,23,0.4199315273906437,18,11.919635132916277
130 YISHUN ST 11,Ahmad Ibrahim Primary School,0.1781718682392154,11,Chong Pang Market & Food Centre,0.3921203534597401,2,0.6156582224626238,8,Northpoint City,0.7971104725542713,4,YISHUN MRT STATION,0.6089846014092796,2,0.4300685851325703,17,14.922057100992891
4 CHANGI VILLAGE RD,Pasir Ris Primary School,3.3025066668637644,0,Blks 2 & 3 Changi Village Road,0.0935921010894505,2,0.1850833068122087,7,Jewel Changi Airport,3.190117774949072,0,CHANGI AIRPORT MRT STATION,3.5155691640452216,0,3.318019895859121,0,18.679772625040123
3 HAIG RD,Haig Girls' School,0.5872189941992496,8,Blks 13/14 Haig Road,0.4283040505214859,8,0.1764048216987428,14,City Plaza,0.5586075618612605,11,PAYA LEBAR MRT STATION,0.8573433380196729,8,0.436324676020637,23,5.957428834839217
140 POTONG PASIR AVE 3,Cedar Primary School,0.9853804757913353,9,Blk 210 Toa Payoh Lorong 8,1.5067261945451966,3,0.8276121730821632,10,NEX,1.9467365464476247,1,POTONG PASIR MRT STATION,0.3655885661134498,9,0.143443256969636,16,4.506192473714525
131 JLN BT MERAH,Zhangde Primary School,0.5272666364053149,8,Blk 112 Jalan Bukit Merah,0.2418210488759533,11,0.4510634013649345,9,Tiong Bahru Plaza,0.7038230448074656,7,TIONG BAHRU MRT STATION,0.6762684581760421,8,0.3945894635862235,22,2.8449365221747094
638 YISHUN ST 61,Northland Primary School,0.2734026991401316,10,Chong Pang Market & Food Centre,1.681449753192385,2,0.6401033536246641,6,Wisteria Mall,0.3882561784768711,3,KHATIB MRT STATION,0.6982797527766967,2,0.511201280933051,16,13.395043395737005
304 TAMPINES ST 32,Chongzheng Primary School,0.6046634422420175,10,Market Street Food Centre,1.4939281486097609,1,0.7967360381344001,12,Eastpoint Mall,1.120229059577101,6,TAMPINES EAST MRT STATION,0.4930971829158854,6,0.4085258289591806,15,13.68006329164126
271 YISHUN ST 22,Chongfu School,0.1631622396367671,9,Chong Pang Market & Food Centre,1.4996237784358408,2,0.5897668604284877,6,Junction 9,0.5431743244290188,4,YISHUN MRT STATION,1.0991956039207411,1,0.3593641075054988,15,15.32200706282603
316 JURONG EAST ST 32,Jurong Primary School,0.3279777450142881,7,Market Street Food Centre,0.6672566535869064,4,1.084496106886647,3,JCube,1.6431252105496477,5,CHINESE GARDEN MRT STATION,0.3825652651184056,5,0.1243644337998552,16,13.584289032659244
203 BT BATOK ST 21,Bukit View Primary School,0.53424927319863,8,Market Street Food Centre,1.309547180985687,1,1.3602896442825876,9,West Mall,0.3158855984619959,5,BUKIT BATOK MRT STATION,0.1996285205574828,5,0.1986861887932504,20,11.960162314007967
262 BISHAN ST 22,Catholic High School (Primary),0.565392761251424,11,Blk 320 Shunfu Road,1.0146826073224944,3,0.5734499439990214,22,Junction 8,1.1931554733856988,4,BISHAN MRT STATION,1.113759474463932,4,0.2581876280573908,16,6.634529325121962
566 CHOA CHU KANG ST 52,Kranji Primary School,0.199217676531961,8,Market Street Food Centre,5.7187402495065465,0,0.6743890673076632,2,Yew Tee Point,0.2880197482338458,7,YEW TEE MRT STATION,0.3719179544655501,5,0.3096176020072574,10,15.287982584265837
986B JURONG WEST ST 93,Jurong West Primary School,0.4390547364859846,7,Blk 505 Jurong West Street 52,2.8993465586492504,0,0.2943723860075179,4,Pioneer Mall,0.5158375606066022,3,PIONEER MRT STATION,0.2086701497031812,2,0.4448775900058843,8,17.184277621141035
549 JURONG WEST ST 42,Rulang Primary School,0.7464987230312625,7,Blk 505 Jurong West Street 52,0.4480171528919511,1,1.4473464837458805,5,Boon Lay Shopping Centre,0.8267353575765857,2,LAKESIDE MRT STATION,1.1018677183471255,2,0.0672723637077353,9,15.553773797335891
333C YISHUN ST 31,North View Primary School,0.5222577926938062,10,Chong Pang Market & Food Centre,1.9334706050912087,2,0.8469792332407324,3,Junction 9,0.4830155337906293,3,YISHUN MRT STATION,1.230404345047782,1,0.4278927058317685,15,14.660348794307644
215 ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.4188239011066507,9,Blk 724 Ang Mo Kio Ave 6,0.8201167334462701,4,0.7299591090384298,28,Broadway Plaza,0.7595577609434649,4,ANG MO KIO MRT STATION,0.9431349267039256,5,0.0195584817030478,14,7.440720119424287
682A JURONG WEST CTRL 1,Westwood Primary School,0.6448195988118324,11,Blk 505 Jurong West Street 52,1.5810211521536983,1,0.716258737547866,6,Jurong Point,0.5223616451750231,5,BOON LAY MRT STATION,0.6011636942873536,3,0.5121092095937984,11,16.333557193763546
682D WOODLANDS DR 73,Greenwood Primary School,0.0946245009182022,11,Chong Pang Market & Food Centre,2.799910777517973,0,2.1309790162174616,0,Admiralty Place,0.3478075246642854,4,ADMIRALTY MRT STATION,0.4169760369972854,4,0.2721146708900205,18,16.300610658167503
27 JLN BAHAGIA,Hong Wen School,0.5016662294887868,6,Blk 75 Toa Payoh Lorong 5,1.2886559617590472,4,0.7999742770594515,10,Zhongshan Mall,1.3879446200419885,8,BOON KENG MRT STATION,0.7912748299246294,8,0.1996145134390763,27,3.3244384317581734
715 WOODLANDS DR 70,Admiralty Primary School,0.1106994041164471,10,Blks 20/21 Marsiling Lane,2.4770446926842298,0,1.9441038870698848,1,Admiralty Place,0.3543116789933833,4,ADMIRALTY MRT STATION,0.2366510144673808,4,0.2357492635822975,15,16.583025114124013
892A TAMPINES AVE 8,Junyuan Primary School,1.1119074866289818,6,Market Street Food Centre,1.6902451058861274,3,1.1177514814385965,2,Our Tampines Hub,1.3302436468466223,4,TAMPINES WEST MRT STATION,1.034602120269713,4,0.4819157861534078,13,10.870453622773837
279 YISHUN ST 22,Chongfu School,0.187932483372764,10,Chong Pang Market & Food Centre,1.249769271495467,2,0.2698477686510576,9,Junction 9,0.7542635010298739,4,YISHUN MRT STATION,1.0222804897693574,1,0.2509224222669234,15,15.402171507546067
307 HOUGANG AVE 5,Holy Innocents' Primary School,0.147774339626731,11,Market Street Food Centre,1.3003110445734347,2,0.4028841983708644,11,The Midtown,0.4225384672788422,5,HOUGANG MRT STATION,0.5908324953431339,4,0.052700153216515,15,9.27834709831326
445B FERNVALE RD,Sengkang Green Primary School,0.1352744558757208,6,Chomp Chomp Food Centre,3.209865407830674,0,0.7390610876171575,21,The Seletar Mall,0.2389776488258474,4,FERNVALE LRT STATION,0.2481565882709555,7,0.1789651471171065,10,10.76528450096503
508 JURONG WEST ST 52,Rulang Primary School,0.2107444772731579,6,Blk 505 Jurong West Street 52,0.1054902220973938,3,0.9570322695085174,5,Boon Lay Shopping Centre,0.7418704741685955,3,LAKESIDE MRT STATION,0.5546209519675359,3,0.320654661660631,11,15.108748946864914
36 CIRCUIT RD,Canossa Catholic Primary School,0.6405151986179155,8,Blks 79/79A Circuit Road,0.3565432876580497,6,0.7748801874266872,13,Paya Lebar Square,1.3077765990341872,4,MACPHERSON MRT STATION,0.4251272862679578,10,0.1478582391418977,20,5.68314738504323
116 PENDING RD,Zhenghua Primary School,0.2973048860891013,8,Bukit Timah Market,4.235876918714642,0,0.5535076157750527,11,Bukit Panjang Plaza,0.5666172835923182,7,PETIR LRT STATION,0.2239506676061417,14,0.433602073904608,13,12.121464560436669
289A PUNGGOL PL,Punggol Green Primary School,0.4288004947238493,16,Market Street Food Centre,5.045191449898859,0,1.0703881640979125,3,Waterway Point,0.5383690625216584,6,PUNGGOL MRT STATION,0.3348789899608474,24,0.1712338306810566,18,12.983866709961493
811 JURONG WEST ST 81,Pioneer Primary School,0.2934519756807245,9,Blk 505 Jurong West Street 52,2.473740158098741,0,0.7705131226525579,4,Gek Poh Shopping Centre,0.3170112586068935,4,PIONEER MRT STATION,0.9999725367410728,2,0.5502890813574871,9,17.371390652476272
690C CHOA CHU KANG CRES,Unity Primary School,0.5499150611790709,4,Blks 20/21 Marsiling Lane,5.3032599811149295,0,1.449683267708234,3,Yew Tee Square,0.7415202252710044,3,YEW TEE MRT STATION,0.7554251569518066,1,0.8409508662174474,6,15.4437341936296
124 ANG MO KIO AVE 6,Mayflower Primary School,0.6347497852509926,10,Blk 724 Ang Mo Kio Ave 6,0.2430822944163073,3,0.404906557159036,21,Broadway Plaza,0.1776020806680776,2,ANG MO KIO MRT STATION,0.5433230924304148,2,0.1691229495934745,12,7.915205020094409
108 JLN RAJAH,Hong Wen School,0.7704717775901476,7,Blk 75 Toa Payoh Lorong 5,0.894644129947329,4,0.8993895058624496,9,Zhongshan Mall,1.035862015234133,7,TOA PAYOH MRT STATION,1.031195508589286,8,0.4497823539169187,21,3.4201121108610844
25 TOA PAYOH EAST,Pei Chun Public School,0.4445632533695782,9,Blk 75 Toa Payoh Lorong 5,0.5185110745548704,3,1.0560847399862852,7,HDB Hub,1.112693407637087,3,TOA PAYOH MRT STATION,1.0605331006455183,6,0.1666400817049794,16,4.005506961112992
122 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.1428120398755548,6,Blk 4A Eunos Crescent,1.465097396293643,2,0.650142098361922,9,Djitsun Mall,2.2116673435088243,0,KAKI BUKIT MRT STATION,0.4102353867150941,5,0.3919762913185003,13,8.119505938688365
652 YISHUN AVE 4,Northland Primary School,0.2858498579538413,11,Chong Pang Market & Food Centre,1.5522632987795404,2,0.2922368804578467,6,Wisteria Mall,0.6525762666463738,3,YISHUN MRT STATION,0.8412622446946484,2,0.5710632030212152,16,13.7757107039682
102 GANGSA RD,Zhenghua Primary School,0.1367877202744881,8,Bukit Timah Market,4.455857665097536,0,0.7725802458680106,11,Bukit Panjang Plaza,0.4362439450022533,7,PETIR LRT STATION,0.2216469732246299,14,0.4202018670780313,12,12.310279252019834
87 DAWSON RD,Queenstown Primary School,0.2087380369844368,4,ABC Brickworks Market & Food Centre,0.9874360355137412,5,1.823728911318308,6,Anchorpoint,0.8821412805594147,4,QUEENSTOWN MRT STATION,0.4411456544677737,3,0.0454203954011219,15,3.973370354838003
890A TAMPINES AVE 1,Junyuan Primary School,0.6550630116317235,10,Market Street Food Centre,1.1967231847171984,3,1.1533830476169864,4,Our Tampines Hub,1.0484694581716263,4,TAMPINES WEST MRT STATION,0.5217724627607536,4,0.2240231605726518,17,11.16672222424757
321 BT BATOK ST 33,Dazhong Primary School,0.2540218005904924,5,Market Street Food Centre,2.2551564627186864,0,1.0249338509804402,8,West Mall,1.238686757098541,3,BUKIT GOMBAK MRT STATION,0.5438069843098955,4,0.3897546735732065,13,12.839700851385203
637 ANG MO KIO AVE 6,Mayflower Primary School,0.4478798238522002,7,Blk 724 Ang Mo Kio Ave 6,1.015823580708776,2,0.5406298084195608,31,Broadway Plaza,1.0158612421875677,2,YIO CHU KANG MRT STATION,0.3287663296525918,2,0.7521316306057417,10,8.968535019176358
645 JLN TENAGA,Telok Kurau Primary School,0.541952161071517,5,Blk 4A Eunos Crescent,1.2767169171037702,2,1.0292906187276498,7,Singapore Post Centre (Singpost Centre),1.928485384468912,1,KAKI BUKIT MRT STATION,0.4214431056610602,6,0.550041170007179,12,7.69906362586805
265C COMPASSVALE LINK,North Vista Primary School,0.0898836580623472,18,Market Street Food Centre,2.770976430197193,0,0.6427041038387159,5,Rivervale Plaza,0.7484891586075223,8,RANGGUNG LRT STATION,0.2726401335194896,13,0.1215685439073494,16,10.751762798169064
850 HOUGANG CTRL,Holy Innocents' Primary School,0.3305645037959203,11,Market Street Food Centre,1.432146213899537,2,0.0697479647328523,11,The Midtown,0.2070079934292109,6,HOUGANG MRT STATION,0.210824351651273,6,0.2389807497477707,18,9.450969174171217
248 KIM KEAT LINK,Pei Chun Public School,0.6562730216063364,8,Blk 75 Toa Payoh Lorong 5,0.6030971041718858,4,0.8837417620353318,6,HDB Hub,0.982714464108142,5,TOA PAYOH MRT STATION,0.9421478712007167,7,0.1869566476354566,20,3.7355667693113683
441 HOUGANG AVE 8,Punggol Primary School,0.0946678744823565,16,Market Street Food Centre,2.3128583435694927,0,0.5497799584393239,8,Hougang Mall,0.6656646034234617,8,BUANGKOK MRT STATION,0.4980633707597022,12,0.4310781854071333,17,10.29115841459406
362 WOODLANDS AVE 5,Si Ling Primary School,0.1288576981703447,10,Blks 20/21 Marsiling Lane,1.4131080963587337,4,0.7374623588032676,3,Causeway Point,0.2739252213780521,5,WOODLANDS MRT STATION,0.3743453668878347,5,0.2380190389675384,11,16.296879153738423
610 YISHUN ST 61,Northland Primary School,0.5280330973955325,10,Chong Pang Market & Food Centre,1.4820152244494464,2,0.8370247917504875,6,Wisteria Mall,0.6385608750408753,3,KHATIB MRT STATION,0.4956592931317038,2,0.3976912669842239,16,13.448448658989673
302 UBI AVE 1,Maha Bodhi School,0.2268438828795413,4,Blk 4A Eunos Crescent,1.1811333199351524,7,1.5583717977604976,5,Singapore Post Centre (Singpost Centre),1.4667236802798251,4,UBI MRT STATION,0.2151425615312663,10,0.1174913552643356,20,7.104408304824439
129 RIVERVALE ST,North Spring Primary School,0.2760094952763184,19,Market Street Food Centre,3.8711146380872714,0,0.2300840029300361,3,Rivervale Mall,0.3294824128154116,6,BAKAU LRT STATION,0.3652155868670975,22,0.3556885073647707,17,11.875739431248533
699C HOUGANG ST 52,Montfort Junior School,0.3055912550889048,14,Market Street Food Centre,1.9372969679837115,2,0.8982418811938575,12,Hougang Green Shopping Mall,0.3269938315246484,8,HOUGANG MRT STATION,0.7116097450390272,10,0.3195979520404968,19,9.792983994369175
