flat,mrt,mrt_dist,num_mrt_2km
506 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.4715493437832588,6
132 BISHAN ST 12,BISHAN MRT STATION,0.6802313907575753,7
331 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.6570119417021559,5
489D CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.7476364819487211,5
7 BEDOK STH AVE 2,BEDOK MRT STATION,0.625111666085284,3
673C EDGEFIELD PLAINS,DAMAI LRT STATION,0.31360272992122623,18
52 STRATHMORE AVE,QUEENSTOWN MRT STATION,0.3136839093616407,3
80 BEDOK NTH RD,TANAH MERAH MRT STATION,0.650781641056029,4
118 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,1.4090363528594334,2
185 EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.1880424302399648,21
417 JURONG WEST ST 42,LAKESIDE MRT STATION,1.0533050248592566,2
21 HOLLAND DR,HOLLAND VILLAGE MRT STATION,0.4357879638034332,7
325A SENGKANG EAST WAY,FARMWAY LRT STATION,0.4287873380632434,21
144 PASIR RIS ST 11,TAMPINES EAST MRT STATION,0.9539409420089895,3
339 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.5058888308154105,8
734 JURONG WEST ST 73,PIONEER MRT STATION,0.9265450573836754,2
433 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.40195658719923405,2
328 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.6645126128766601,5
320 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.4972302482810906,4
20 REDHILL CL,REDHILL MRT STATION,0.31554265631687206,4
59A GEYLANG BAHRU,GEYLANG BAHRU MRT STATION,0.4270158706627243,10
634A SENJA RD,SENJA LRT STATION,0.6325415655060512,18
897A TAMPINES ST 81,TAMPINES WEST MRT STATION,0.4221261120001647,4
498E TAMPINES ST 45,TAMPINES EAST MRT STATION,0.7672419309121731,4
121 RIVERVALE DR,BAKAU LRT STATION,0.13895406262266366,17
120 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.741987833458405,4
7 KIM TIAN PL,TIONG BAHRU MRT STATION,0.29947847219650797,6
656 JLN TENAGA,KAKI BUKIT MRT STATION,0.1715940335622971,5
637 YISHUN ST 61,KHATIB MRT STATION,0.7463950497064005,2
144 POTONG PASIR AVE 2,POTONG PASIR MRT STATION,0.4163796430251281,5
740 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.6802920655453643,4
122 SENGKANG EAST WAY,BAKAU LRT STATION,0.22525569241904464,16
301 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.43293362027753973,5
403 SIN MING AVE,MARYMOUNT MRT STATION,1.6946216102799017,2
17 SENG POH RD,TIONG BAHRU MRT STATION,0.698667608780385,11
330 SERANGOON AVE 3,SERANGOON MRT STATION,0.3193796456931921,5
28 TIONG BAHRU RD,TIONG BAHRU MRT STATION,0.3911502306403884,10
438 YISHUN AVE 11,YISHUN MRT STATION,1.5028831959001705,2
468 PASIR RIS DR 6,PASIR RIS MRT STATION,0.8424134356231844,2
138C LOR 1A TOA PAYOH,TOA PAYOH MRT STATION,0.49465453617181,8
183D BOON LAY AVE,BOON LAY MRT STATION,1.204940173610544,3
352 ANG MO KIO ST 32,ANG MO KIO MRT STATION,0.6263113996745112,3
451B SENGKANG WEST WAY,FERNVALE LRT STATION,0.3302379365663878,7
297B CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.4084218891873444,7
446 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.6890982559528325,3
43 STIRLING RD,QUEENSTOWN MRT STATION,0.5121989345279909,7
365 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.6900621043845399,5
91 BEDOK NTH ST 4,TANAH MERAH MRT STATION,0.8901342789733158,5
429 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.35453451027279137,2
107B EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.18708889942766954,23
295 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.5383735582851638,6
42 KIM CHENG ST,TIONG BAHRU MRT STATION,0.5453498529763633,11
34 CHAI CHEE AVE,BEDOK MRT STATION,0.39602656305491696,4
52 CHAI CHEE ST,BEDOK NORTH MRT STATION,0.7469262461611655,5
545 BEDOK NTH ST 3,BEDOK NORTH MRT STATION,0.859877153155595,5
327 SEMBAWANG CRES,SEMBAWANG MRT STATION,0.39160976682904086,1
941 HOUGANG ST 92,HOUGANG MRT STATION,1.4879856297954681,5
250 KIM KEAT LINK,TOA PAYOH MRT STATION,1.0210264760255485,6
413 TAMPINES ST 41,TAMPINES MRT STATION,0.5612056607901968,6
940 HOUGANG ST 92,HOUGANG MRT STATION,1.4214397475250573,5
46 TEBAN GDNS RD,JURONG EAST MRT STATION,1.4652626754047164,2
164 GANGSA RD,PETIR LRT STATION,0.2455499807455873,15
844 YISHUN ST 81,KHATIB MRT STATION,0.3363612696550136,2
114 LOR 3 GEYLANG,KALLANG MRT STATION,0.2955007005146385,11
462 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.43016626578954326,2
415 SAUJANA RD,FAJAR LRT STATION,0.2469144920731367,13
229 SERANGOON AVE 4,SERANGOON MRT STATION,0.639040638518748,6
833 HOUGANG CTRL,HOUGANG MRT STATION,0.3032813218289903,5
40 JLN RUMAH TINGGI,REDHILL MRT STATION,0.7071264479414937,5
322 YISHUN CTRL,YISHUN MRT STATION,0.652751338296632,2
179 YUNG SHENG RD,LAKESIDE MRT STATION,1.169127601940116,3
149 PASIR RIS ST 13,TAMPINES EAST MRT STATION,1.0152827110124227,2
822 YISHUN ST 81,KHATIB MRT STATION,0.4095610339025492,2
179 BT BATOK WEST AVE 8,BUKIT BATOK MRT STATION,0.8952279977726331,5
572 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.7148722670504499,2
96 ALJUNIED CRES,MATTAR MRT STATION,0.6265400169069316,13
317 HOUGANG AVE 7,HOUGANG MRT STATION,0.803979963761752,3
303 YISHUN CTRL,YISHUN MRT STATION,0.5707503328814966,2
275A BISHAN ST 24,BISHAN MRT STATION,0.8303312564208557,5
423 CLEMENTI AVE 1,CLEMENTI MRT STATION,0.7949516774602273,2
838 YISHUN ST 81,KHATIB MRT STATION,0.12437371849506526,2
472B FERNVALE ST,KUPANG LRT STATION,0.16008006143049588,10
426A YISHUN AVE 11,YISHUN MRT STATION,1.4521045789747153,2
669 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.36512873073169183,4
151 YISHUN ST 11,YISHUN MRT STATION,0.17157797068899178,2
725 JURONG WEST AVE 5,PIONEER MRT STATION,0.870706803105358,2
650B JURONG WEST ST 61,PIONEER MRT STATION,0.12420537441061508,2
506A WELLINGTON CIRCLE,SEMBAWANG MRT STATION,0.5414274259917514,1
232 COMPASSVALE WALK,COMPASSVALE LRT STATION,0.43724708502327,22
35 CHAI CHEE AVE,BEDOK MRT STATION,0.4469119371734514,4
452 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,1.111239060038084,4
259 KIM KEAT AVE,TOA PAYOH MRT STATION,1.1284025293168147,5
21 HAIG RD,PAYA LEBAR MRT STATION,0.5817649277144641,9
257B COMPASSVALE RD,SENGKANG MRT STATION,0.19586536231446738,22
702 JURONG WEST ST 71,PIONEER MRT STATION,0.5373446813590972,2
671 JLN DAMAI,KAKI BUKIT MRT STATION,0.282497708813552,5
323 JURONG EAST ST 31,CHINESE GARDEN MRT STATION,0.7807537022855504,2
50 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.26204011596961047,5
397 YISHUN AVE 6,YISHUN MRT STATION,1.4057082996557557,2
544 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.17298131477555206,4
557 JURONG WEST ST 42,LAKESIDE MRT STATION,1.1092791905257062,1
159 WOODLANDS ST 13,MARSILING MRT STATION,0.1401491283846551,4
10 GLOUCESTER RD,FARRER PARK MRT STATION,0.2780363186398937,18
55 GEYLANG BAHRU,GEYLANG BAHRU MRT STATION,0.464952217536379,9
516 BEDOK NTH AVE 2,BEDOK RESERVOIR MRT STATION,0.6591267200281565,5
201 SERANGOON CTRL,SERANGOON MRT STATION,0.12696200994783838,6
640 ANG MO KIO AVE 6,YIO CHU KANG MRT STATION,0.24163651304765613,2
258 SERANGOON CTRL DR,SERANGOON MRT STATION,0.5072933019197927,6
610 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.6196353894882344,5
329 SEMBAWANG CL,SEMBAWANG MRT STATION,0.399529769845998,2
3D UPP BOON KENG RD,KALLANG MRT STATION,0.2577713931254337,11
675A JURONG WEST ST 64,BOON LAY MRT STATION,0.8092990702474411,3
104 BISHAN ST 12,BISHAN MRT STATION,0.5711290059163815,7
666 JLN DAMAI,KAKI BUKIT MRT STATION,0.1594784737449219,5
677A JURONG WEST ST 64,BOON LAY MRT STATION,0.7858738212931728,3
741 PASIR RIS ST 71,PASIR RIS MRT STATION,1.5154302398465187,1
699 HOUGANG ST 52,HOUGANG MRT STATION,0.6217991442356376,9
635 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.6176728028359945,9
208 BISHAN ST 23,BISHAN MRT STATION,0.40573796097119413,6
102 JLN DUSUN,TOA PAYOH MRT STATION,0.6410777312916209,7
150 SIMEI ST 1,SIMEI MRT STATION,0.5341354204304398,7
120 BT MERAH VIEW,TIONG BAHRU MRT STATION,0.6191837673861075,7
139 RIVERVALE ST,BAKAU LRT STATION,0.15162560803038586,21
407 JURONG WEST ST 42,LAKESIDE MRT STATION,1.17638675287809,2
357 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.34026279382040514,6
524B TAMPINES CTRL 7,TAMPINES MRT STATION,0.6278787129806359,5
702 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.2961488034930274,5
349 CORPORATION DR,LAKESIDE MRT STATION,0.5481502643272107,3
856F TAMPINES ST 82,TAMPINES MRT STATION,0.5724297902974858,6
448 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8098458699145303,3
503B CANBERRA LINK,SEMBAWANG MRT STATION,0.26780250862061744,1
321A ANCHORVALE DR,RENJONG LRT STATION,0.40017641283228533,19
354B ADMIRALTY DR,SEMBAWANG MRT STATION,0.21318164111990495,1
677 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.49014826979520754,3
275D JURONG WEST ST 25,BOON LAY MRT STATION,1.7011059507902917,2
104B DEPOT RD,TELOK BLANGAH MRT STATION,1.1080146820390055,7
604 SENJA RD,SENJA LRT STATION,0.18970612235094184,15
61 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.6653728534114243,8
213B PUNGGOL WALK,SOO TECK LRT STATION,0.5041136177377994,25
441 SIN MING AVE,MARYMOUNT MRT STATION,1.430140914327254,1
330 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.6320105352441857,5
126 ALJUNIED RD,MATTAR MRT STATION,0.38017671211975385,12
509 TAMPINES CTRL 1,TAMPINES MRT STATION,0.2172141684135215,5
136 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.5258547844472208,5
555 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.843033140085411,2
126 MARSILING RISE,WOODLANDS MRT STATION,0.7544094770352671,4
216 PASIR RIS ST 21,PASIR RIS MRT STATION,1.3714809658142062,2
245 COMPASSVALE RD,COMPASSVALE LRT STATION,0.21435424168559125,23
206B COMPASSVALE LANE,RANGGUNG LRT STATION,0.35537653100013944,19
124 PAYA LEBAR WAY,MATTAR MRT STATION,0.42260557954202727,13
163 BISHAN ST 13,BISHAN MRT STATION,0.8722058998394427,9
419 BT BATOK WEST AVE 2,BUKIT GOMBAK MRT STATION,0.7360355755457888,4
101 BISHAN ST 12,BRADDELL MRT STATION,0.5170430661584573,7
231 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,1.3471756025530817,2
501 BISHAN ST 11,BISHAN MRT STATION,0.28758055104834174,7
115 POTONG PASIR AVE 1,WOODLEIGH MRT STATION,0.9154412049369075,9
318A ANCHORVALE LINK,FARMWAY LRT STATION,0.3836493016343138,21
664A JURONG WEST ST 64,BOON LAY MRT STATION,0.30798115297795287,2
508 WEST COAST DR,CLEMENTI MRT STATION,0.5378499444763595,2
106 BISHAN ST 12,BISHAN MRT STATION,0.524946507421567,7
158 JLN TECK WHYE,PHOENIX LRT STATION,0.1948431994523282,17
707 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5329599404462633,1
266 YISHUN ST 22,YISHUN MRT STATION,0.9378798569645799,1
494D TAMPINES ST 43,TAMPINES EAST MRT STATION,0.851205479018862,4
119 BEDOK NTH RD,TANAH MERAH MRT STATION,0.9084106848302932,4
340 UBI AVE 1,UBI MRT STATION,0.46593693536366126,9
339B KANG CHING RD,LAKESIDE MRT STATION,0.6725445894952408,3
547 SERANGOON NTH AVE 3,FERNVALE LRT STATION,2.1014496726296645,0
461 PASIR RIS DR 4,PASIR RIS MRT STATION,1.0858955347471086,2
166A TECK WHYE CRES,KEAT HONG LRT STATION,0.6796189378551171,15
208 PETIR RD,PENDING LRT STATION,0.47997886244635446,13
111 HOUGANG AVE 1,KOVAN MRT STATION,0.6943468239629345,5
702 YISHUN AVE 5,YISHUN MRT STATION,0.6175925728118323,2
185 TOA PAYOH CTRL,TOA PAYOH MRT STATION,0.2780276519951839,5
253 PASIR RIS ST 21,TAMPINES EAST MRT STATION,1.621930340539779,2
717 BEDOK RESERVOIR RD,BEDOK RESERVOIR MRT STATION,0.7593507414546505,5
296A CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.5989879397464022,6
259A PUNGGOL FIELD,SOO TECK LRT STATION,0.23018860919305803,22
165 TAMPINES ST 12,TAMPINES MRT STATION,0.4544789700242507,6
143 JLN BT MERAH,TIONG BAHRU MRT STATION,0.9871311331166484,9
183A RIVERVALE CRES,RUMBIA LRT STATION,0.22026353312611374,19
207 YISHUN ST 21,YISHUN MRT STATION,0.3101362651532523,2
491A TAMPINES AVE 9,TAMPINES EAST MRT STATION,0.7105724122301066,4
410 HOUGANG AVE 10,HOUGANG MRT STATION,0.3857515784168143,10
841 JURONG WEST ST 81,PIONEER MRT STATION,0.9199516549009701,2
617 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,0.8988763503950845,2
664 JLN DAMAI,KAKI BUKIT MRT STATION,0.11029588860521765,5
117 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.3939694697518127,5
688F WOODLANDS DR 75,ADMIRALTY MRT STATION,0.8736198321687194,2
211 PETIR RD,PENDING LRT STATION,0.5647245818916036,12
541 BT BATOK ST 52,BUKIT GOMBAK MRT STATION,0.5258581100225783,3
180C RIVERVALE CRES,RUMBIA LRT STATION,0.46699958383201984,18
208A PUNGGOL PL,PUNGGOL MRT STATION,0.3699850656706911,26
207B COMPASSVALE LANE,RANGGUNG LRT STATION,0.14216036445062452,16
8 JLN BT HO SWEE,TIONG BAHRU MRT STATION,0.5756080022333065,13
466A SEMBAWANG DR,SEMBAWANG MRT STATION,0.9897352643076399,1
252 BT BATOK EAST AVE 5,BUKIT BATOK MRT STATION,0.8658269892110956,3
251 JURONG EAST ST 24,CHINESE GARDEN MRT STATION,0.7899543335396626,4
265A PUNGGOL WAY,SOO TECK LRT STATION,0.18137901630321135,19
38 CIRCUIT RD,MATTAR MRT STATION,0.338552602015667,11
859 YISHUN AVE 4,KHATIB MRT STATION,0.7019006268356333,2
414 C'WEALTH AVE WEST,DOVER MRT STATION,0.782302272023071,2
295B COMPASSVALE CRES,COMPASSVALE LRT STATION,0.38825262857832,27
512 BEDOK NTH AVE 2,BEDOK RESERVOIR MRT STATION,0.4920510341122865,4
54 JLN MA'MOR,TOA PAYOH MRT STATION,1.0910589696112187,8
658B JURONG WEST ST 65,PIONEER MRT STATION,0.39723127074470016,2
426 BEDOK NTH RD,BEDOK MRT STATION,0.6526647556122265,4
507 JELAPANG RD,SEGAR LRT STATION,0.22470304077659844,13
147 RIVERVALE CRES,RUMBIA LRT STATION,0.11067663725654729,21
237 BT PANJANG RING RD,BANGKIT LRT STATION,0.27607807672806634,14
157 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,0.9434267807831779,2
609 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,0.8173902124720583,2
422 CHOA CHU KANG AVE 4,CHOA CHU KANG LRT STATION,0.493821865638579,7
475C UPP SERANGOON CRES,HOUGANG MRT STATION,0.9538253772008585,9
527 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.8280539074171431,1
288E BT BATOK ST 25,BUKIT BATOK MRT STATION,1.1066020241314,3
38B BENDEMEER RD,GEYLANG BAHRU MRT STATION,0.577134366589586,9
201 CHOA CHU KANG AVE 1,KEAT HONG LRT STATION,0.39428947241015383,13
176C EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.15546718172371005,21
51 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.30295784904826273,5
144 TAMPINES ST 12,TAMPINES MRT STATION,0.5616882270298077,6
226 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,1.264426857780688,2
405 SERANGOON AVE 1,SERANGOON MRT STATION,0.23624985522540187,7
357 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.44307461306412066,2
684 RACE COURSE RD,FARRER PARK MRT STATION,0.350737493872283,15
137 SERANGOON NTH AVE 2,KOVAN MRT STATION,1.3983491968221482,3
636A PUNGGOL DR,OASIS LRT STATION,0.26432010404667783,17
105 GANGSA RD,PETIR LRT STATION,0.13482557501161493,14
507 HOUGANG AVE 8,HOUGANG MRT STATION,0.5429141783946633,6
791 YISHUN AVE 2,KHATIB MRT STATION,0.35285358979369646,2
525B PASIR RIS ST 51,PASIR RIS MRT STATION,0.42423149735824145,4
505A YISHUN ST 51,KHATIB MRT STATION,1.3279885482364773,2
341B SEMBAWANG CL,SEMBAWANG MRT STATION,0.20849154074421275,1
514 PASIR RIS ST 52,PASIR RIS MRT STATION,0.7015371421787192,1
228 PASIR RIS ST 21,PASIR RIS MRT STATION,1.354600939339147,2
329 WOODLANDS ST 32,MARSILING MRT STATION,0.5760348963623693,5
661B JURONG WEST ST 64,BOON LAY MRT STATION,0.3112255434211288,3
492D TAMPINES ST 45,TAMPINES EAST MRT STATION,0.8515156995817601,4
285 YISHUN AVE 6,YISHUN MRT STATION,1.2587766894291281,1
102 PASIR RIS ST 12,PASIR RIS MRT STATION,1.1533695479790202,2
459 PASIR RIS DR 4,PASIR RIS MRT STATION,1.180769921040061,2
758 CHOA CHU KANG NTH 5,YEW TEE MRT STATION,0.5036211071373812,5
438 TAMPINES ST 43,TAMPINES EAST MRT STATION,0.5656914048783471,5
415 WOODLANDS ST 41,MARSILING MRT STATION,0.5096328947304286,4
681C JURONG WEST CTRL 1,BOON LAY MRT STATION,0.6681866735019703,3
314 HOUGANG AVE 5,HOUGANG MRT STATION,0.7507408000670156,2
683 HOUGANG AVE 8,HOUGANG MRT STATION,0.7042081496699069,6
105 ALJUNIED CRES,ALJUNIED MRT STATION,0.3360754264990313,11
509A WELLINGTON CIRCLE,SEMBAWANG MRT STATION,0.45215278999019437,1
117 HOUGANG AVE 1,KOVAN MRT STATION,0.8035818282779784,4
325 TAH CHING RD,LAKESIDE MRT STATION,0.9459095876264142,3
824 WOODLANDS ST 81,WOODLANDS MRT STATION,0.35763515093418763,5
219 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.6350238567491903,2
810 WOODLANDS ST 81,WOODLANDS MRT STATION,0.6660089432902422,5
36 EUNOS CRES,EUNOS MRT STATION,0.22395469506500634,8
582 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.3867935985290879,4
740 YISHUN AVE 5,YISHUN MRT STATION,0.3513813811258077,2
205A COMPASSVALE LANE,RANGGUNG LRT STATION,0.20109846307066695,16
220A BEDOK CTRL,BEDOK MRT STATION,0.5504040544200447,3
630 JURONG WEST ST 65,PIONEER MRT STATION,0.6446052948659666,2
112 LENGKONG TIGA,KEMBANGAN MRT STATION,0.3249220661604882,5
46 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.6559894701381509,3
348 TAMPINES ST 33,TAMPINES EAST MRT STATION,1.0564603999453441,5
857 JURONG WEST ST 81,PIONEER MRT STATION,1.1563731931646186,2
66 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.9989942552133955,2
601 CHOA CHU KANG ST 62,YEW TEE MRT STATION,0.2893982207314714,4
152 LOR 2 TOA PAYOH,TOA PAYOH MRT STATION,0.2467835365944539,8
114 LENGKONG TIGA,KEMBANGAN MRT STATION,0.25177815124428937,6
515C TAMPINES CTRL 7,TAMPINES MRT STATION,0.4961534270256649,4
9 GLOUCESTER RD,FARRER PARK MRT STATION,0.32275241821205236,18
617 CHOA CHU KANG NTH 7,YEW TEE MRT STATION,0.34640972246358864,3
58 HAVELOCK RD,TIONG BAHRU MRT STATION,0.4441279137034084,9
648C JURONG WEST ST 61,PIONEER MRT STATION,0.16624694990867978,2
101 ALJUNIED CRES,ALJUNIED MRT STATION,0.499117615767774,12
624 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.18005597862176503,6
514 WEST COAST RD,CLEMENTI MRT STATION,0.9465535984969773,1
488 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.7881919348627854,2
340 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.6063285408448466,4
141 YISHUN RING RD,YISHUN MRT STATION,0.5920881570232779,2
440 PASIR RIS DR 4,PASIR RIS MRT STATION,1.1364674589544537,2
458 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.41210254200973107,2
336 HOUGANG AVE 7,HOUGANG MRT STATION,0.7017074748553611,5
412B FERNVALE LINK,FERNVALE LRT STATION,0.3022219726106723,11
715 JURONG WEST ST 71,PIONEER MRT STATION,0.6888760820735218,2
435A FERNVALE RD,FERNVALE LRT STATION,0.1673110131918209,8
128 KIM TIAN RD,TIONG BAHRU MRT STATION,0.546064851344544,9
16 OUTRAM HILL,OUTRAM PARK MRT STATION,0.5964041770343407,19
448 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,0.8882272015454902,5
424 HOUGANG AVE 6,HOUGANG MRT STATION,0.30691298574610676,9
772 WOODLANDS DR 60,ADMIRALTY MRT STATION,0.799049335525807,3
604A PUNGGOL RD,DAMAI LRT STATION,0.16543383701189318,22
15 HOLLAND DR,DOVER MRT STATION,0.5155046563871672,6
277 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.09215265497251397,9
267 TAMPINES ST 21,TAMPINES MRT STATION,0.49229169030758396,6
373 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.4655751559830295,5
682 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.599478952194042,3
207 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.3088674626764564,5
402 BT BATOK WEST AVE 7,BUKIT GOMBAK MRT STATION,1.0771118281851708,5
213C PUNGGOL WALK,SOO TECK LRT STATION,0.5325055775297758,27
62 CIRCUIT RD,MACPHERSON MRT STATION,0.24743044658112295,11
310 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.5997051008243851,2
652B JURONG WEST ST 61,PIONEER MRT STATION,0.12587394452273948,2
846 SIMS AVE,EUNOS MRT STATION,0.294583921761195,8
834 YISHUN ST 81,KHATIB MRT STATION,0.27800723294294133,2
496G TAMPINES AVE 9,TAMPINES EAST MRT STATION,0.6785625726387909,5
702 TAMPINES ST 71,TAMPINES MRT STATION,0.6293986473249987,4
618 JURONG WEST ST 65,PIONEER MRT STATION,0.5611082994809758,2
21 CHAI CHEE RD,BEDOK MRT STATION,0.8617208629429016,5
222 PENDING RD,PENDING LRT STATION,0.32892274039139113,13
453 FAJAR RD,FAJAR LRT STATION,0.13940361416980318,12
44 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.38640098124869776,7
683A JURONG WEST CTRL 1,BOON LAY MRT STATION,0.46423872537907723,3
679B JURONG WEST CTRL 1,BOON LAY MRT STATION,0.5865268587480607,3
451 TAMPINES ST 42,TAMPINES EAST MRT STATION,0.07983317230489782,6
658 JLN TENAGA,KAKI BUKIT MRT STATION,0.2650450344355159,6
664 BUFFALO RD,ROCHOR MRT STATION,0.17945899729253748,26
881 WOODLANDS ST 82,WOODLANDS MRT STATION,1.0334985462321677,4
368 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.2196959316107789,5
422 JURONG WEST ST 42,LAKESIDE MRT STATION,0.8955425011652219,2
135 RIVERVALE ST,BAKAU LRT STATION,0.044381688351000786,19
554 BEDOK NTH ST 3,BEDOK RESERVOIR MRT STATION,0.6297786106523701,4
124 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.3221268328756479,5
146 YISHUN ST 11,YISHUN MRT STATION,0.33068473152493566,2
571 PASIR RIS ST 53,PASIR RIS MRT STATION,0.3964591995964463,1
166 BT BATOK WEST AVE 8,BUKIT BATOK MRT STATION,0.7826347423336114,5
175A YUNG KUANG RD,LAKESIDE MRT STATION,1.362144530254697,3
87 REDHILL CL,REDHILL MRT STATION,0.46110144849004486,4
224 YISHUN ST 21,YISHUN MRT STATION,0.5740481518303377,2
406 BT BATOK WEST AVE 7,BUKIT GOMBAK MRT STATION,0.9821985010406972,5
475D UPP SERANGOON CRES,KANGKAR LRT STATION,0.9919166198498333,9
582 PASIR RIS ST 53,PASIR RIS MRT STATION,0.3703201624709755,1
126 HOUGANG AVE 1,KOVAN MRT STATION,0.8824933232827522,5
651 HOUGANG AVE 8,HOUGANG MRT STATION,1.2595301402565569,5
124A BT MERAH VIEW,TIONG BAHRU MRT STATION,0.49340534080926746,4
91 LOR 3 TOA PAYOH,BRADDELL MRT STATION,0.31923050519892043,6
240 YISHUN RING RD,YISHUN MRT STATION,0.6045766151587856,2
362 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.3235910486102951,6
289C PUNGGOL PL,COVE LRT STATION,0.3680066886905354,24
304A ANCHORVALE LINK,RENJONG LRT STATION,0.21999813240594726,17
108 LENGKONG TIGA,KEMBANGAN MRT STATION,0.4988720878014021,5
663C JURONG WEST ST 65,BOON LAY MRT STATION,0.4130452515822546,2
60 TEBAN GDNS RD,JURONG EAST MRT STATION,1.219454316361778,2
154 BISHAN ST 13,BISHAN MRT STATION,0.8347972487261565,9
29 MARINE CRES,KEMBANGAN MRT STATION,2.0114039828968426,0
703 CHOA CHU KANG ST 53,CHOA CHU KANG MRT STATION,0.681187182044324,8
721 PASIR RIS ST 72,PASIR RIS MRT STATION,1.7148696854816463,1
238 CHOA CHU KANG CTRL,KEAT HONG LRT STATION,0.11394555569421326,11
794 YISHUN RING RD,KHATIB MRT STATION,0.29828240164053804,2
192A RIVERVALE DR,COMPASSVALE LRT STATION,0.333862776965573,24
53 PIPIT RD,MACPHERSON MRT STATION,0.3736364951561305,11
547 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.3353889131490266,4
551 SERANGOON NTH AVE 3,KOVAN MRT STATION,2.07632169448449,0
290D BT BATOK EAST AVE 3,BUKIT BATOK MRT STATION,1.0142307302066542,2
175D PUNGGOL FIELD,MERIDIAN LRT STATION,0.2152174366885829,22
169 STIRLING RD,QUEENSTOWN MRT STATION,0.5793256869148701,3
413 PASIR RIS DR 6,PASIR RIS MRT STATION,0.6987822136036135,2
109 TECK WHYE LANE,TECK WHYE LRT STATION,0.2858805643982114,13
40 SIMS DR,GEYLANG BAHRU MRT STATION,0.6673317900065179,15
213 JURONG EAST ST 21,JURONG EAST MRT STATION,0.7088500430039032,4
118 TECK WHYE LANE,KEAT HONG LRT STATION,0.22381509162755425,14
